timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T19:03:44.448574,168,smile,340.0,244.0,
2026-06-12T19:03:44.864508,180,move_right,437.5,241.5,dx=33.7px
2026-06-12T19:03:46.068540,216,smile,552.0,228.5,
2026-06-12T19:03:46.068919,216,move_right,552.0,228.5,dx=27.9px
2026-06-12T19:03:46.610194,232,blink,574.5,236.0,
2026-06-12T19:03:46.864800,240,smile,543.5,242.5,
2026-06-12T19:04:00.162578,636,smile,490.5,247.0,
2026-06-12T19:04:00.290055,640,blink,512.0,240.0,
2026-06-12T19:04:01.464430,676,move_left,410.5,244.0,dx=-33.4px
2026-06-12T19:04:02.807553,716,smile,419.5,249.5,
