timestamp,frame_number,speaker_id,confidence,distance,system_state,tracking_command,motor_command,servo_angle,servo_target,face_center_x,face_center_y,frame_width,mqtt_connected,details
2026-06-12T18:16:16.050+02:00,1,loic,0.0000,1.0000,TRACKING,OUT_OF_FRAME,STOP,98,,,,640,True,visible_faces=0
2026-06-12T18:16:16.231+02:00,2,loic,0.6116,0.3884,TRACKING,STOPPED,STOP,48,,207.0,252.0,640,False,visible_faces=1
2026-06-12T18:16:17.480+02:00,28,loic,0.0000,1.0000,TRACKING,OUT_OF_FRAME,STOP,48,,,,640,False,visible_faces=1
2026-06-12T18:16:17.605+02:00,31,loic,0.5876,0.4124,TRACKING,STOPPED,STOP,48,56,253.0,254.5,640,True,visible_faces=1
2026-06-12T18:16:17.721+02:00,33,loic,0.0000,1.0000,TRACKING,OUT_OF_FRAME,STOP,48,,,,640,True,visible_faces=1
2026-06-12T18:16:17.856+02:00,36,loic,0.6091,0.3909,TRACKING,STOPPED,STOP,48,,291.0,259.0,640,True,visible_faces=1
2026-06-12T18:16:18.281+02:00,45,loic,0.5745,0.4255,LOCKED,CENTERED,STOP,141,,325.5,257.5,640,False,visible_faces=1
2026-06-12T18:16:18.449+02:00,46,loic,0.5531,0.4469,LOCKED,CENTERED,STOP,141,,382.0,259.5,640,False,visible_faces=1
2026-06-12T18:16:18.453+02:00,47,loic,0.5531,0.4469,LOCKED,CENTERED,STOP,141,,382.0,259.5,640,False,visible_faces=1
2026-06-12T18:16:18.553+02:00,48,loic,0.5795,0.4205,LOCKED,CENTERED,STOP,141,,364.0,259.5,640,False,visible_faces=1
2026-06-12T18:16:18.560+02:00,49,loic,0.5795,0.4205,LOCKED,CENTERED,STOP,141,,364.0,259.5,640,False,visible_faces=1
2026-06-12T18:16:18.648+02:00,50,loic,0.6285,0.3715,LOCKED,CENTERED,STOP,141,,369.5,259.0,640,False,visible_faces=1
2026-06-12T18:16:18.652+02:00,51,loic,0.6285,0.3715,LOCKED,CENTERED,STOP,141,,369.5,259.0,640,False,visible_faces=1
