timestamp,frame_number,speaker_id,confidence,distance,system_state,tracking_command,motor_command,servo_angle,servo_target,face_center_x,face_center_y,frame_width,mqtt_connected,details
2026-06-12T17:32:58.116+02:00,1,loic,0.0000,1.0000,TRACKING,OUT_OF_FRAME,STOP,97,,,,640,True,visible_faces=0
2026-06-12T17:32:58.350+02:00,2,loic,0.5361,0.4639,TRACKING,STOPPED,STOP,103,,101.0,203.0,640,True,visible_faces=1
2026-06-12T17:32:58.563+02:00,6,loic,0.5259,0.4741,TRACKING,OUT_OF_FRAME,STOP,145,,77.5,191.0,640,True,visible_faces=0
2026-06-12T17:32:58.755+02:00,10,loic,0.5259,0.4741,TRACKING,STOPPED,STOP,145,,65.0,185.0,640,True,visible_faces=1
2026-06-12T17:32:58.809+02:00,12,loic,0.5259,0.4741,TRACKING,OUT_OF_FRAME,STOP,39,,65.0,185.0,640,True,visible_faces=0
2026-06-12T17:33:00.936+02:00,52,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,81,,,,640,True,visible_faces=1
2026-06-12T17:33:00.940+02:00,53,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,81,,,,640,True,visible_faces=1
2026-06-12T17:33:00.990+02:00,54,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,81,,,,640,True,visible_faces=1
2026-06-12T17:33:01.059+02:00,55,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,81,,,,640,True,visible_faces=1
2026-06-12T17:33:01.096+02:00,56,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,81,,,,640,True,visible_faces=1
2026-06-12T17:33:01.100+02:00,57,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,81,,,,640,True,visible_faces=1
2026-06-12T17:33:01.123+02:00,58,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,81,,,,640,True,visible_faces=0
2026-06-12T17:33:01.136+02:00,59,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,81,,,,640,True,visible_faces=0
2026-06-12T17:33:01.222+02:00,60,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,81,,,,640,True,visible_faces=0
2026-06-12T17:33:01.226+02:00,61,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,81,,,,640,True,visible_faces=0
2026-06-12T17:33:01.269+02:00,62,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,81,,,,640,True,visible_faces=0
2026-06-12T17:33:01.280+02:00,63,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,81,,,,640,True,visible_faces=0
2026-06-12T17:33:01.341+02:00,64,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,81,,,,640,True,visible_faces=0
