timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T17:52:43.530707,104,smile,281.5,219.5,
2026-06-12T17:52:43.925377,116,smile,306.5,221.5,
2026-06-12T17:52:44.321760,128,smile,365.5,224.0,
2026-06-12T17:52:45.241348,156,smile,440.0,230.0,
2026-06-12T17:52:45.641840,168,smile,417.0,229.5,
2026-06-12T17:52:47.809596,232,smile,412.0,229.5,
2026-06-12T17:52:48.208247,244,smile,394.5,230.0,
2026-06-12T17:52:49.030287,268,smile,388.0,230.5,
2026-06-12T17:52:49.697701,288,smile,316.0,228.5,
2026-06-12T17:52:50.099954,300,smile,277.0,228.0,
2026-06-12T17:52:50.502845,312,smile,299.5,228.0,
2026-06-12T17:52:53.713279,408,smile,481.0,222.0,
2026-06-12T17:52:54.535366,432,smile,475.5,220.5,
2026-06-12T17:52:55.857868,472,smile,393.5,228.5,
2026-06-12T17:52:56.000346,476,blink,381.5,218.0,
2026-06-12T17:52:56.278379,484,smile,388.0,224.0,
2026-06-12T17:53:03.674427,704,smile,90.5,208.5,
2026-06-12T17:53:03.674991,704,move_left,90.5,208.5,dx=-55.8px
2026-06-12T17:53:04.119244,716,smile,185.0,212.0,
2026-06-12T17:53:04.931583,740,smile,280.5,216.0,
2026-06-12T17:53:05.330745,752,smile,219.5,209.5,
2026-06-12T17:53:05.733098,764,smile,193.5,201.5,
2026-06-12T17:53:06.133829,776,smile,197.5,207.5,
2026-06-12T17:53:06.531146,788,smile,160.0,202.0,
2026-06-12T17:53:06.944842,800,smile,113.5,195.0,
2026-06-12T17:53:09.093153,864,smile,117.0,200.5,
2026-06-12T17:53:09.489798,876,smile,156.5,204.0,
2026-06-12T17:53:09.891839,888,smile,161.5,200.0,
2026-06-12T17:53:10.289223,900,smile,123.0,211.0,
2026-06-12T17:53:10.689198,912,smile,180.0,224.5,
2026-06-12T17:53:11.233804,928,smile,107.5,215.5,
2026-06-12T17:53:11.882878,948,smile,112.5,216.5,
2026-06-12T17:53:14.727744,1032,smile,86.0,216.0,
2026-06-12T17:53:16.175085,1076,smile,144.0,224.0,
2026-06-12T17:53:16.296483,1080,blink,162.0,228.5,
2026-06-12T17:53:16.742795,1092,smile,149.0,226.5,
2026-06-12T17:53:19.533437,1176,blink,226.0,240.0,
2026-06-12T17:53:19.533850,1176,smile,226.0,240.0,
2026-06-12T17:53:21.026127,1220,smile,331.0,188.5,
2026-06-12T17:53:21.537881,1232,smile,358.5,193.5,
2026-06-12T17:53:22.124307,1244,smile,235.5,187.5,
2026-06-12T17:53:22.754150,1256,blink,220.0,179.5,
2026-06-12T17:53:22.754560,1256,smile,220.0,179.5,
