timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T17:16:55.377151,260,move_left,224.5,185.5,dx=-37.0px
2026-06-12T17:17:00.373524,356,move_right,243.5,212.0,dx=48.0px
2026-06-12T17:17:01.337229,380,move_left,258.5,214.0,dx=-33.5px
2026-06-12T17:17:03.225127,436,move_left,198.0,188.0,dx=-29.0px
2026-06-12T17:17:03.353086,440,smile,157.0,176.5,
2026-06-12T17:17:03.482950,444,move_left,111.5,163.5,dx=-45.5px
2026-06-12T17:17:03.752994,452,smile,79.5,185.5,
2026-06-12T17:17:03.896020,456,move_down,78.5,208.5,dy=23.0px
2026-06-12T17:17:04.153195,464,smile,92.0,222.5,
2026-06-12T17:17:04.569581,476,smile,96.5,216.5,
2026-06-12T17:17:04.968906,488,smile,97.5,213.5,
2026-06-12T17:17:05.368734,500,smile,98.0,213.0,
2026-06-12T17:17:05.769397,512,smile,98.5,213.5,
2026-06-12T17:17:06.169300,524,smile,97.0,215.0,
2026-06-12T17:17:06.569268,536,smile,85.5,211.0,
2026-06-12T17:17:06.985496,548,smile,85.0,208.0,
2026-06-12T17:17:07.385354,560,smile,98.5,215.0,
2026-06-12T17:17:07.785115,572,smile,99.5,216.0,
2026-06-12T17:17:08.186504,584,smile,100.5,216.5,
2026-06-12T17:17:08.592167,596,smile,100.0,216.5,
2026-06-12T17:17:08.985292,608,smile,100.0,215.5,
2026-06-12T17:17:09.384563,620,smile,100.5,215.5,
2026-06-12T17:17:09.802944,632,smile,100.5,214.5,
2026-06-12T17:17:10.328242,648,move_right,155.5,222.5,dx=21.5px
2026-06-12T17:17:10.874454,664,smile,155.0,223.5,
2026-06-12T17:17:11.544623,684,move_left,164.0,224.0,dx=-22.5px
2026-06-12T17:17:11.947282,696,smile,142.0,223.5,
2026-06-12T17:17:12.344117,708,smile,115.0,216.0,
2026-06-12T17:17:12.753076,720,smile,96.0,214.5,
2026-06-12T17:17:13.144122,732,smile,91.0,211.5,
2026-06-12T17:17:13.553983,744,smile,83.0,208.0,
2026-06-12T17:17:13.962349,756,smile,80.0,207.5,
2026-06-12T17:17:14.360625,768,smile,66.5,204.5,
2026-06-12T17:17:18.010981,876,smile,91.5,212.0,
2026-06-12T17:17:18.011524,876,move_right,91.5,212.0,dx=25.0px
2026-06-12T17:17:18.403286,888,smile,100.5,216.0,
2026-06-12T17:17:18.805929,900,smile,113.0,217.0,
2026-06-12T17:17:19.237194,912,smile,128.5,221.5,
2026-06-12T17:17:19.620533,924,move_right,169.5,224.5,dx=21.0px
2026-06-12T17:17:22.433804,1008,smile,181.0,225.0,
2026-06-12T17:17:22.963545,1024,blink,169.5,222.0,
2026-06-12T17:17:23.109532,1028,move_left,142.0,222.5,dx=-27.5px
2026-06-12T17:17:23.507024,1040,smile,105.0,215.0,
2026-06-12T17:17:23.906313,1052,smile,98.5,211.5,
2026-06-12T17:17:24.307782,1064,smile,98.5,211.0,
2026-06-12T17:17:24.714130,1076,smile,124.5,219.0,
2026-06-12T17:17:26.723269,1136,smile,166.5,226.0,
2026-06-12T17:17:27.539807,1160,smile,166.5,228.0,
2026-06-12T17:17:28.195410,1180,smile,120.5,221.5,
2026-06-12T17:17:28.612462,1192,smile,120.5,220.0,
2026-06-12T17:17:29.012248,1204,smile,121.5,220.5,
2026-06-12T17:17:29.410351,1216,smile,122.5,221.0,
2026-06-12T17:17:29.810042,1228,smile,121.5,221.0,
2026-06-12T17:17:30.210420,1240,smile,122.0,220.0,
2026-06-12T17:17:30.614094,1252,smile,121.5,220.0,
2026-06-12T17:17:31.027637,1264,smile,121.0,220.0,
2026-06-12T17:17:31.428759,1276,smile,122.0,220.0,
2026-06-12T17:17:31.827637,1288,smile,122.5,220.0,
2026-06-12T17:17:32.226447,1300,smile,122.0,219.5,
2026-06-12T17:17:32.772660,1316,smile,123.0,220.5,
2026-06-12T17:17:33.170217,1328,smile,123.0,221.5,
2026-06-12T17:17:33.571370,1340,smile,123.5,222.0,
