timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T17:36:44.634852,120,move_right,143.0,215.0,dx=21.5px
2026-06-12T17:36:45.034905,132,move_left,100.0,209.5,dx=-30.5px
2026-06-12T17:36:46.236163,168,move_right,198.5,219.5,dx=22.5px
2026-06-12T17:36:46.652075,180,move_right,252.5,223.0,dx=24.5px
2026-06-12T17:36:47.047438,192,move_left,215.5,223.5,dx=-24.0px
2026-06-12T17:36:47.324016,200,move_right,219.0,220.5,dx=28.5px
2026-06-12T17:36:47.719058,212,move_left,195.0,218.5,dx=-28.0px
2026-06-12T17:36:49.998521,280,smile,73.0,197.5,
2026-06-12T17:36:50.670220,300,move_right,103.0,208.0,dx=33.5px
2026-06-12T17:36:51.342007,320,move_right,179.5,221.0,dx=23.0px
2026-06-12T17:36:52.062472,340,move_right,267.0,223.5,dx=21.0px
2026-06-12T17:36:52.985119,368,move_right,296.5,225.5,dx=22.0px
2026-06-12T17:36:53.933403,396,move_right,299.0,226.5,dx=34.0px
2026-06-12T17:36:54.328901,408,move_left,258.5,228.5,dx=-33.0px
2026-06-12T17:36:54.856580,424,move_right,293.5,226.5,dx=27.0px
2026-06-12T17:36:55.533346,444,move_right,381.0,225.5,dx=21.0px
2026-06-12T17:36:55.928833,456,move_left,339.0,230.5,dx=-42.5px
2026-06-12T17:36:56.200305,464,move_left,315.5,231.0,dx=-20.5px
2026-06-12T17:36:56.746024,480,move_left,242.0,228.5,dx=-21.0px
2026-06-12T17:36:57.005679,488,move_left,209.0,225.0,dx=-21.0px
2026-06-12T17:36:57.546663,504,move_left,139.0,219.0,dx=-21.5px
2026-06-12T17:36:58.896150,544,move_right,142.0,216.5,dx=30.5px
2026-06-12T17:36:59.161439,552,move_right,173.0,219.5,dx=20.5px
2026-06-12T17:36:59.834693,572,move_right,259.5,224.5,dx=23.5px
2026-06-12T17:37:00.492381,592,move_left,233.5,226.5,dx=-28.0px
2026-06-12T17:37:00.907694,604,move_left,185.0,223.5,dx=-25.0px
2026-06-12T17:37:01.305915,616,move_left,128.0,218.5,dx=-22.5px
2026-06-12T17:37:03.579092,684,move_right,147.0,218.0,dx=34.5px
2026-06-12T17:37:04.251446,704,move_left,142.0,219.0,dx=-43.0px
2026-06-12T17:37:04.521100,712,move_left,118.5,215.5,dx=-26.5px
2026-06-12T17:37:05.192896,732,smile,75.0,198.5,
2026-06-12T17:37:07.340569,796,move_right,143.5,214.5,dx=26.0px
2026-06-12T17:37:07.609133,804,move_right,169.5,219.0,dx=23.0px
2026-06-12T17:37:08.560139,832,move_left,182.0,222.5,dx=-23.5px
2026-06-12T17:37:08.808587,840,move_left,146.5,221.0,dx=-21.0px
2026-06-12T17:37:09.483330,860,move_right,132.0,215.0,dx=23.5px
2026-06-12T17:37:09.753489,868,move_right,172.5,220.5,dx=25.0px
2026-06-12T17:37:10.827047,900,move_right,295.5,227.5,dx=23.5px
2026-06-12T17:37:11.625406,924,move_left,281.0,229.0,dx=-33.5px
2026-06-12T17:37:11.897419,932,move_left,252.0,230.5,dx=-27.0px
2026-06-12T17:37:12.168892,940,move_left,213.0,229.0,dx=-23.0px
2026-06-12T17:37:12.570216,952,move_left,165.5,223.5,dx=-20.5px
2026-06-12T17:37:12.846697,960,move_left,130.5,219.0,dx=-21.0px
2026-06-12T17:37:14.591417,1012,smile,73.0,207.0,
2026-06-12T17:37:15.392326,1036,move_right,141.5,214.5,dx=25.0px
2026-06-12T17:37:15.663662,1044,move_right,170.0,220.5,dx=29.5px
2026-06-12T17:37:16.607411,1072,move_left,196.5,224.5,dx=-40.0px
2026-06-12T17:37:17.007178,1084,move_right,206.0,221.5,dx=22.5px
2026-06-12T17:37:17.277115,1092,move_right,242.5,224.0,dx=28.0px
2026-06-12T17:37:17.679203,1104,move_left,228.5,226.0,dx=-26.0px
2026-06-12T17:37:17.944943,1112,move_left,185.5,225.5,dx=-24.5px
2026-06-12T17:37:18.345646,1124,move_left,132.5,221.0,dx=-21.0px
2026-06-12T17:37:19.545912,1160,move_right,143.5,218.0,dx=23.0px
2026-06-12T17:37:19.816825,1168,move_right,181.5,222.0,dx=21.0px
2026-06-12T17:37:20.216122,1180,move_left,156.5,218.0,dx=-33.5px
2026-06-12T17:37:20.489947,1188,move_left,127.5,220.0,dx=-30.0px
2026-06-12T17:37:21.163276,1208,smile,81.5,204.5,
2026-06-12T17:37:22.906678,1260,move_right,95.5,209.5,dx=33.0px
2026-06-12T17:37:23.706062,1284,move_right,177.0,223.5,dx=23.5px
2026-06-12T17:37:24.377684,1304,move_left,179.5,223.0,dx=-27.5px
2026-06-12T17:37:24.652358,1312,move_left,145.5,222.5,dx=-22.0px
2026-06-12T17:37:25.322377,1332,move_right,152.0,220.5,dx=24.5px
2026-06-12T17:37:26.121451,1356,move_left,169.0,222.5,dx=-34.5px
2026-06-12T17:37:27.739621,1404,move_right,141.0,217.0,dx=25.0px
2026-06-12T17:37:28.008308,1412,move_right,170.5,223.0,dx=30.0px
2026-06-12T17:37:28.666897,1432,move_left,155.0,223.5,dx=-28.0px
2026-06-12T17:37:29.609387,1460,smile,78.5,206.0,
2026-06-12T17:37:32.154214,1528,move_right,101.0,213.5,dx=22.5px
