timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T16:27:58.769262,48,move_left,206.5,225.0,dx=-32.0px
2026-06-12T16:27:59.037430,56,move_left,100.5,217.0,dx=-49.5px
2026-06-12T16:28:09.901513,380,smile,81.0,210.5,
2026-06-12T16:28:10.300876,392,smile,86.0,213.5,
2026-06-12T16:28:10.717905,404,smile,87.0,212.5,
2026-06-12T16:28:11.116572,416,smile,87.5,212.0,
2026-06-12T16:28:11.786491,436,move_right,140.0,231.0,dx=24.5px
2026-06-12T16:28:12.864597,468,move_right,172.0,235.0,dx=32.0px
2026-06-12T16:28:14.736982,524,move_right,259.0,242.0,dx=49.0px
2026-06-12T16:28:15.002525,532,move_right,282.5,242.5,dx=24.5px
2026-06-12T16:28:15.548436,548,move_left,232.0,240.0,dx=-51.0px
2026-06-12T16:28:15.949755,560,move_left,185.5,236.0,dx=-51.0px
2026-06-12T16:28:16.076562,564,move_right,219.5,239.0,dx=34.0px
2026-06-12T16:28:16.478230,576,move_right,273.5,241.5,dx=23.5px
2026-06-12T16:28:16.751397,584,move_right,296.5,244.0,dx=24.0px
2026-06-12T16:28:26.141262,864,move_right,360.5,237.0,dx=33.5px
2026-06-12T16:28:26.411430,872,move_right,438.0,212.0,dx=39.5px
2026-06-12T16:28:26.540941,876,smile,478.0,209.5,
2026-06-12T16:28:26.813814,884,move_right,512.5,221.0,dx=23.0px
2026-06-12T16:28:26.939280,888,smile,525.0,217.0,
2026-06-12T16:28:27.340123,900,smile,552.0,214.0,
2026-06-12T16:28:27.758610,912,smile,556.5,210.5,
2026-06-12T16:28:28.155295,924,smile,547.0,214.0,
2026-06-12T16:28:28.556919,936,smile,546.0,216.0,
2026-06-12T16:28:28.954793,948,smile,546.0,216.5,
2026-06-12T16:28:29.357879,960,smile,543.5,216.5,
2026-06-12T16:28:29.755168,972,smile,541.0,215.0,
2026-06-12T16:28:30.171791,984,smile,534.5,215.0,
2026-06-12T16:28:30.572471,996,smile,511.0,219.5,
2026-06-12T16:28:30.700656,1000,move_left,490.0,220.0,dx=-21.0px
2026-06-12T16:28:30.972141,1008,smile,489.5,219.5,
2026-06-12T16:28:31.371181,1020,smile,456.5,221.0,
2026-06-12T16:28:31.774558,1032,smile,457.5,221.0,
2026-06-12T16:28:32.171997,1044,smile,456.5,221.5,
2026-06-12T16:28:32.587650,1056,smile,455.0,221.0,
2026-06-12T16:28:32.986511,1068,smile,454.5,220.5,
2026-06-12T16:28:33.389161,1080,smile,454.5,220.5,
2026-06-12T16:28:33.787524,1092,smile,434.0,220.5,
2026-06-12T16:28:34.187778,1104,smile,434.5,221.0,
2026-06-12T16:28:34.586911,1116,smile,433.5,221.0,
2026-06-12T16:28:34.987226,1128,smile,432.5,221.0,
2026-06-12T16:28:35.403964,1140,smile,431.5,221.5,
2026-06-12T16:28:35.802811,1152,smile,431.5,221.5,
2026-06-12T16:28:36.203647,1164,smile,431.5,221.5,
2026-06-12T16:28:36.607062,1176,smile,430.5,221.5,
2026-06-12T16:28:37.003685,1188,smile,430.0,221.0,
2026-06-12T16:28:37.403888,1200,smile,430.5,223.0,
2026-06-12T16:28:37.818590,1212,smile,428.5,221.5,
2026-06-12T16:28:38.223192,1224,smile,429.0,221.5,
2026-06-12T16:28:38.619930,1236,smile,427.5,220.5,
2026-06-12T16:28:38.890562,1244,blink,428.0,224.0,
2026-06-12T16:28:39.029171,1248,smile,428.0,222.5,
2026-06-12T16:28:39.425935,1260,smile,413.0,222.5,
2026-06-12T16:28:39.820342,1272,smile,402.0,221.0,
2026-06-12T16:28:40.235450,1284,smile,401.5,221.5,
2026-06-12T16:28:40.636262,1296,smile,401.5,221.5,
2026-06-12T16:28:41.034762,1308,smile,399.5,221.0,
2026-06-12T16:28:41.435207,1320,smile,399.0,221.0,
2026-06-12T16:28:41.836638,1332,blink,398.5,225.5,
