timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T14:31:03.600427,124,move_right,88.0,260.0,dx=28.0px
2026-06-12T14:31:03.874991,132,move_right,129.5,265.0,dx=40.0px
2026-06-12T14:31:04.273682,144,move_right,168.0,267.5,dx=24.5px
2026-06-12T14:31:04.675030,156,move_right,190.0,270.5,dx=37.0px
2026-06-12T14:31:05.074092,168,move_right,225.5,273.0,dx=22.0px
2026-06-12T14:31:05.874672,192,move_left,197.5,271.5,dx=-28.0px
2026-06-12T14:31:06.274249,204,move_left,157.5,266.5,dx=-31.5px
2026-06-12T14:31:06.816956,220,move_right,167.0,267.5,dx=30.5px
2026-06-12T14:31:07.217835,232,move_right,196.0,272.5,dx=34.5px
2026-06-12T14:31:07.491123,240,move_right,224.0,273.5,dx=25.0px
2026-06-12T14:31:08.162630,260,move_left,154.5,265.0,dx=-44.0px
2026-06-12T14:31:08.433468,268,move_left,141.5,266.5,dx=-29.5px
2026-06-12T14:31:08.835134,280,move_right,179.0,271.0,dx=26.5px
2026-06-12T14:31:09.361799,296,move_right,247.0,277.5,dx=24.0px
2026-06-12T14:31:09.632838,304,move_left,197.0,271.5,dx=-44.5px
2026-06-12T14:31:10.033399,316,move_left,164.5,269.5,dx=-34.0px
2026-06-12T14:31:10.977277,344,move_right,202.0,273.0,dx=27.5px
2026-06-12T14:31:11.778589,368,move_left,169.5,269.0,dx=-22.0px
2026-06-12T14:31:12.177360,380,move_right,197.0,273.5,dx=20.5px
2026-06-12T14:31:13.665413,424,move_right,209.0,276.5,dx=30.0px
2026-06-12T14:31:14.337968,444,blink,194.0,275.5,
2026-06-12T14:31:15.137418,468,blink,206.5,277.0,
2026-06-12T14:31:16.081420,496,blink,195.0,273.0,
2026-06-12T14:31:17.680991,544,move_left,167.0,268.0,dx=-29.0px
2026-06-12T14:31:18.082011,556,blink,195.5,274.0,
2026-06-12T14:31:18.082437,556,move_right,195.5,274.0,dx=44.5px
2026-06-12T14:31:18.354304,564,move_right,226.0,276.5,dx=43.0px
2026-06-12T14:31:18.753916,576,blink,223.5,275.0,
2026-06-12T14:31:19.297395,592,move_left,187.0,273.0,dx=-37.5px
2026-06-12T14:31:19.569690,600,blink,189.5,273.0,
2026-06-12T14:31:19.969042,612,blink,198.0,276.0,
2026-06-12T14:31:20.241904,620,move_right,240.5,279.0,dx=29.0px
2026-06-12T14:31:20.642944,632,blink,204.5,275.5,
2026-06-12T14:31:20.643315,632,move_left,204.5,275.5,dx=-24.5px
