timestamp,frame_number,speaker_id,confidence,distance,system_state,tracking_command,motor_command,servo_angle,servo_target,face_center_x,face_center_y,frame_width,mqtt_connected,details
2026-06-12T18:09:33.064+02:00,1,loic,0.0000,1.0000,TRACKING,OUT_OF_FRAME,STOP,90,,,,640,True,visible_faces=0
2026-06-12T18:09:33.252+02:00,2,loic,0.6206,0.3794,TRACKING,STOPPED,STOP,90,98,245.5,275.0,640,True,visible_faces=1
2026-06-12T18:09:36.596+02:00,72,loic,0.6249,0.3751,TRACKING,MOVED_LEFT,LEFT,6,14,241.5,274.5,640,True,visible_faces=1
2026-06-12T18:09:36.599+02:00,73,loic,0.6249,0.3751,TRACKING,STOPPED,STOP,6,,241.5,274.5,640,True,visible_faces=1
2026-06-12T18:09:38.734+02:00,136,loic,0.7323,0.2677,LOCKED,CENTERED,STOP,6,,314.0,265.0,640,True,visible_faces=1
2026-06-12T18:09:38.737+02:00,137,loic,0.7323,0.2677,LOCKED,CENTERED,STOP,6,,314.0,265.0,640,True,visible_faces=1
2026-06-12T18:09:38.796+02:00,138,loic,0.6887,0.3113,LOCKED,CENTERED,STOP,6,,327.5,262.5,640,True,visible_faces=1
2026-06-12T18:09:38.799+02:00,139,loic,0.6887,0.3113,LOCKED,CENTERED,STOP,6,,327.5,262.5,640,True,visible_faces=1
2026-06-12T18:09:38.876+02:00,140,loic,0.6817,0.3183,LOCKED,CENTERED,STOP,6,,347.0,257.0,640,True,visible_faces=1
2026-06-12T18:09:38.880+02:00,141,loic,0.6817,0.3183,LOCKED,CENTERED,STOP,6,,347.0,257.0,640,True,visible_faces=1
2026-06-12T18:09:38.939+02:00,142,loic,0.6887,0.3113,LOCKED,CENTERED,STOP,6,10,364.5,256.0,640,True,visible_faces=1
2026-06-12T18:09:38.942+02:00,143,loic,0.6887,0.3113,LOCKED,CENTERED,STOP,6,,364.5,256.0,640,True,visible_faces=1
2026-06-12T18:09:39.004+02:00,144,loic,0.7521,0.2479,LOCKED,CENTERED,STOP,6,,357.0,254.0,640,True,visible_faces=1
2026-06-12T18:09:39.008+02:00,145,loic,0.7521,0.2479,LOCKED,CENTERED,STOP,6,,357.0,254.0,640,True,visible_faces=1
2026-06-12T18:09:39.069+02:00,146,loic,0.7521,0.2479,LOCKED,CENTERED,STOP,6,,359.5,252.0,640,True,visible_faces=1
2026-06-12T18:09:39.071+02:00,147,loic,0.7521,0.2479,LOCKED,CENTERED,STOP,6,,359.5,252.0,640,True,visible_faces=1
2026-06-12T18:09:39.131+02:00,148,loic,0.7510,0.2490,LOCKED,CENTERED,STOP,6,,369.5,250.5,640,True,visible_faces=1
2026-06-12T18:09:39.134+02:00,149,loic,0.7510,0.2490,LOCKED,CENTERED,STOP,6,,369.5,250.5,640,True,visible_faces=1
2026-06-12T18:09:39.213+02:00,150,loic,0.7178,0.2822,LOCKED,CENTERED,STOP,6,,383.5,247.5,640,True,visible_faces=1
2026-06-12T18:09:39.305+02:00,151,loic,0.7178,0.2822,LOCKED,CENTERED,STOP,6,,383.5,247.5,640,True,visible_faces=1
2026-06-12T18:09:39.372+02:00,152,loic,0.6947,0.3053,LOCKED,CENTERED,STOP,6,,414.5,247.5,640,True,visible_faces=1
2026-06-12T18:09:39.376+02:00,153,loic,0.6947,0.3053,LOCKED,CENTERED,STOP,6,,414.5,247.5,640,True,visible_faces=1
2026-06-12T18:09:39.434+02:00,154,loic,0.6947,0.3053,LOCKED,CENTERED,STOP,6,,415.0,248.5,640,True,visible_faces=1
2026-06-12T18:09:39.437+02:00,155,loic,0.6947,0.3053,LOCKED,CENTERED,STOP,6,,415.0,248.5,640,True,visible_faces=1
2026-06-12T18:09:39.501+02:00,156,loic,0.6829,0.3171,TRACKING,STOPPED,STOP,6,14,417.5,251.5,640,True,visible_faces=1
2026-06-12T18:09:39.835+02:00,166,loic,0.6589,0.3411,TRACKING,MOVED_RIGHT,RIGHT,37,49,469.0,251.0,640,True,visible_faces=1
2026-06-12T18:09:39.838+02:00,167,loic,0.6589,0.3411,TRACKING,STOPPED,STOP,37,,469.0,251.0,640,True,visible_faces=1
2026-06-12T18:09:41.028+02:00,202,loic,0.5905,0.4095,TRACKING,OUT_OF_FRAME,STOP,37,,576.5,242.5,640,True,visible_faces=0
2026-06-12T18:09:41.116+02:00,204,loic,0.5507,0.4493,TRACKING,STOPPED,STOP,37,28,574.5,243.5,640,True,visible_faces=1
2026-06-12T18:09:41.183+02:00,206,loic,0.0000,1.0000,TRACKING,OUT_OF_FRAME,STOP,37,,,,640,True,visible_faces=1
2026-06-12T18:09:41.390+02:00,212,loic,0.6881,0.3119,TRACKING,STOPPED,STOP,37,29,550.5,246.0,640,True,visible_faces=1
2026-06-12T18:09:42.797+02:00,254,loic,0.6659,0.3341,TRACKING,MOVED_LEFT,LEFT,35,47,381.0,261.5,640,True,visible_faces=1
2026-06-12T18:09:42.800+02:00,255,loic,0.6659,0.3341,TRACKING,STOPPED,STOP,35,,381.0,261.5,640,True,visible_faces=1
2026-06-12T18:09:43.325+02:00,271,loic,0.6233,0.3767,LOCKED,CENTERED,STOP,35,,308.5,260.0,640,True,visible_faces=1
2026-06-12T18:09:43.402+02:00,272,loic,0.6571,0.3429,LOCKED,CENTERED,STOP,35,,305.5,260.5,640,True,visible_faces=1
2026-06-12T18:09:43.405+02:00,273,loic,0.6571,0.3429,LOCKED,CENTERED,STOP,35,,305.5,260.5,640,True,visible_faces=1
2026-06-12T18:09:43.466+02:00,274,loic,0.6571,0.3429,LOCKED,CENTERED,STOP,35,,299.0,260.5,640,True,visible_faces=1
2026-06-12T18:09:43.469+02:00,275,loic,0.6571,0.3429,LOCKED,CENTERED,STOP,35,,299.0,260.5,640,True,visible_faces=1
2026-06-12T18:09:43.532+02:00,276,loic,0.6977,0.3023,LOCKED,CENTERED,STOP,35,,296.5,260.5,640,True,visible_faces=1
2026-06-12T18:09:43.535+02:00,277,loic,0.6977,0.3023,LOCKED,CENTERED,STOP,35,,296.5,260.5,640,True,visible_faces=1
2026-06-12T18:09:43.596+02:00,278,loic,0.6850,0.3150,LOCKED,CENTERED,STOP,35,,295.0,260.5,640,True,visible_faces=1
2026-06-12T18:09:43.599+02:00,279,loic,0.6850,0.3150,LOCKED,CENTERED,STOP,35,,295.0,260.5,640,True,visible_faces=1
2026-06-12T18:09:43.661+02:00,280,loic,0.6850,0.3150,LOCKED,CENTERED,STOP,35,,294.5,261.0,640,True,visible_faces=1
2026-06-12T18:09:43.664+02:00,281,loic,0.6850,0.3150,LOCKED,CENTERED,STOP,35,,294.5,261.0,640,True,visible_faces=1
2026-06-12T18:09:43.741+02:00,282,loic,0.6662,0.3338,LOCKED,CENTERED,STOP,35,,294.0,260.5,640,True,visible_faces=1
2026-06-12T18:09:43.745+02:00,283,loic,0.6662,0.3338,LOCKED,CENTERED,STOP,35,,294.0,260.5,640,True,visible_faces=1
2026-06-12T18:09:43.802+02:00,284,loic,0.6662,0.3338,LOCKED,CENTERED,STOP,35,,292.5,261.0,640,True,visible_faces=1
2026-06-12T18:09:43.805+02:00,285,loic,0.6662,0.3338,LOCKED,CENTERED,STOP,35,,292.5,261.0,640,True,visible_faces=1
2026-06-12T18:09:43.866+02:00,286,loic,0.7083,0.2917,LOCKED,CENTERED,STOP,35,,289.5,261.5,640,True,visible_faces=1
2026-06-12T18:09:43.869+02:00,287,loic,0.7083,0.2917,LOCKED,CENTERED,STOP,35,,289.5,261.5,640,True,visible_faces=1
2026-06-12T18:09:43.929+02:00,288,loic,0.7083,0.2917,LOCKED,CENTERED,STOP,35,,289.0,261.5,640,True,visible_faces=1
2026-06-12T18:09:43.932+02:00,289,loic,0.7083,0.2917,LOCKED,CENTERED,STOP,35,,289.0,261.5,640,True,visible_faces=1
2026-06-12T18:09:43.994+02:00,290,loic,0.6988,0.3012,LOCKED,CENTERED,STOP,35,,288.5,261.0,640,True,visible_faces=1
2026-06-12T18:09:43.997+02:00,291,loic,0.6988,0.3012,LOCKED,CENTERED,STOP,35,,288.5,261.0,640,True,visible_faces=1
2026-06-12T18:09:44.061+02:00,292,loic,0.6806,0.3194,LOCKED,CENTERED,STOP,35,,286.0,261.0,640,True,visible_faces=1
2026-06-12T18:09:44.072+02:00,293,loic,0.6806,0.3194,LOCKED,CENTERED,STOP,35,,286.0,261.0,640,True,visible_faces=1
2026-06-12T18:09:44.141+02:00,294,loic,0.6624,0.3376,LOCKED,CENTERED,STOP,35,,285.0,261.0,640,True,visible_faces=1
2026-06-12T18:09:44.143+02:00,295,loic,0.6624,0.3376,LOCKED,CENTERED,STOP,35,,285.0,261.0,640,True,visible_faces=1
2026-06-12T18:09:44.204+02:00,296,loic,0.6624,0.3376,LOCKED,CENTERED,STOP,35,,284.0,261.0,640,True,visible_faces=1
2026-06-12T18:09:44.208+02:00,297,loic,0.6624,0.3376,LOCKED,CENTERED,STOP,35,,284.0,261.0,640,True,visible_faces=1
2026-06-12T18:09:44.267+02:00,298,loic,0.7049,0.2951,LOCKED,CENTERED,STOP,35,,283.5,261.0,640,True,visible_faces=1
