timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T17:39:49.341594,20,move_left,308.5,206.5,dx=-39.0px
2026-06-12T17:39:57.764498,264,smile,341.5,216.0,
2026-06-12T17:39:57.892161,268,move_right,362.0,216.0,dx=20.5px
2026-06-12T17:39:58.164100,276,smile,424.0,218.5,
2026-06-12T17:39:58.164472,276,move_right,424.0,218.5,dx=33.0px
2026-06-12T17:39:58.438927,284,move_right,474.0,191.5,dx=20.5px
2026-06-12T17:39:58.565342,288,smile,473.0,167.0,
2026-06-12T17:39:58.565710,288,move_up,473.0,167.0,dy=-24.5px
2026-06-12T17:39:58.963962,300,smile,518.0,161.5,
2026-06-12T17:39:59.110238,304,move_down,526.5,184.5,dy=23.0px
2026-06-12T17:39:59.365035,312,smile,532.5,215.0,
2026-06-12T17:39:59.780187,324,smile,532.5,221.0,
2026-06-12T17:40:00.180455,336,smile,536.5,223.0,
2026-06-12T17:40:00.581683,348,smile,536.5,222.5,
2026-06-12T17:40:00.980308,360,smile,537.5,221.0,
2026-06-12T17:40:01.394758,372,smile,524.5,226.0,
2026-06-12T17:40:01.780120,384,smile,487.5,229.0,
2026-06-12T17:40:02.197723,396,smile,474.0,229.0,
2026-06-12T17:40:02.453333,404,move_left,437.0,231.0,dx=-25.0px
2026-06-12T17:40:02.597806,408,smile,423.0,233.5,
2026-06-12T17:40:02.998240,420,smile,376.0,233.0,
2026-06-12T17:40:03.525025,436,smile,371.0,235.0,
2026-06-12T17:40:03.940566,448,smile,371.0,235.5,
2026-06-12T17:40:04.341709,460,smile,372.5,235.5,
2026-06-12T17:40:04.741203,472,smile,372.0,235.5,
2026-06-12T17:40:05.143974,484,move_right,401.0,232.5,dx=28.5px
2026-06-12T17:40:05.275681,488,blink,434.0,234.5,
2026-06-12T17:40:05.276098,488,smile,434.0,234.5,
2026-06-12T17:40:05.684669,500,smile,433.5,233.5,
2026-06-12T17:40:06.083353,512,smile,434.0,233.5,
2026-06-12T17:40:06.487257,524,smile,434.5,234.5,
2026-06-12T17:40:06.885183,536,smile,434.0,234.5,
2026-06-12T17:40:07.286582,548,smile,433.5,234.0,
2026-06-12T17:40:07.684044,560,smile,433.5,235.0,
2026-06-12T17:40:08.101893,572,smile,434.0,234.0,
2026-06-12T17:40:08.502628,584,smile,434.0,234.5,
2026-06-12T17:40:08.903394,596,smile,434.0,235.5,
2026-06-12T17:40:09.173226,604,move_left,409.0,235.5,dx=-24.5px
2026-06-12T17:40:09.301831,608,smile,390.5,237.0,
2026-06-12T17:40:09.574323,616,move_left,353.0,235.0,dx=-25.5px
2026-06-12T17:40:09.702853,620,smile,343.0,230.5,
2026-06-12T17:40:10.101463,632,smile,311.5,228.0,
2026-06-12T17:40:10.501805,644,smile,267.0,227.0,
2026-06-12T17:40:10.916006,656,smile,254.5,231.0,
2026-06-12T17:40:11.317591,668,smile,251.5,228.5,
2026-06-12T17:40:11.717181,680,smile,248.5,229.5,
2026-06-12T17:40:12.116549,692,smile,247.5,228.5,
2026-06-12T17:40:12.517381,704,smile,248.5,229.5,
2026-06-12T17:40:12.661022,708,move_right,271.0,230.5,dx=22.5px
2026-06-12T17:40:12.920415,716,smile,300.0,234.0,
2026-06-12T17:40:13.331651,728,smile,301.5,234.5,
2026-06-12T17:40:13.734977,740,smile,300.5,233.5,
2026-06-12T17:40:14.132619,752,smile,303.0,234.5,
2026-06-12T17:40:14.662494,768,smile,305.0,234.0,
2026-06-12T17:40:15.078445,780,smile,324.0,233.5,
2026-06-12T17:40:15.732831,800,smile,323.0,233.0,
2026-06-12T17:40:16.148666,812,smile,324.0,233.5,
2026-06-12T17:40:16.677752,828,smile,324.0,234.5,
2026-06-12T17:40:17.221146,844,smile,315.5,230.0,
2026-06-12T17:40:17.351348,848,move_left,289.5,216.0,dx=-26.0px
2026-06-12T17:40:17.494013,852,move_up,234.0,187.5,dy=-28.5px
2026-06-12T17:40:17.621364,856,smile,156.5,147.0,
2026-06-12T17:40:17.621800,856,move_left,156.5,147.0,dx=-77.5px
2026-06-12T17:40:20.418754,940,smile,92.5,224.0,
2026-06-12T17:40:20.424068,940,move_left,92.5,224.0,dx=-64.0px
2026-06-12T17:40:20.424889,940,move_down,92.5,224.0,dy=77.0px
2026-06-12T17:40:20.813259,952,smile,95.5,224.5,
2026-06-12T17:40:21.211832,964,smile,96.5,223.5,
2026-06-12T17:40:21.628373,976,smile,98.0,225.0,
2026-06-12T17:40:22.155321,992,move_right,161.0,234.0,dx=24.0px
2026-06-12T17:40:23.500507,1032,move_left,148.5,233.0,dx=-25.5px
2026-06-12T17:40:23.771661,1040,smile,105.0,231.5,
2026-06-12T17:40:23.772158,1040,move_left,105.0,231.5,dx=-23.0px
2026-06-12T17:40:24.172117,1052,smile,97.0,229.0,
2026-06-12T17:40:24.573208,1064,smile,97.5,229.0,
2026-06-12T17:40:24.700696,1068,move_right,128.0,226.0,dx=30.5px
2026-06-12T17:40:24.972720,1076,move_right,159.5,233.5,dx=31.0px
2026-06-12T17:40:25.115918,1080,smile,162.0,235.0,
2026-06-12T17:40:25.373418,1088,move_right,201.5,236.5,dx=23.5px
2026-06-12T17:40:25.914477,1104,move_left,187.5,238.0,dx=-43.0px
2026-06-12T17:40:27.931407,1164,move_left,147.0,237.0,dx=-23.0px
2026-06-12T17:40:28.060423,1168,smile,128.5,233.0,
2026-06-12T17:40:28.604012,1184,smile,82.5,226.0,
2026-06-12T17:40:29.005125,1196,smile,80.5,223.5,
2026-06-12T17:40:29.405015,1208,smile,80.5,223.5,
2026-06-12T17:40:29.930959,1224,smile,80.0,222.5,
2026-06-12T17:40:31.147669,1260,move_left,128.5,241.0,dx=-23.0px
2026-06-12T17:40:31.550208,1272,smile,93.0,238.5,
2026-06-12T17:40:32.220629,1292,smile,82.0,232.0,
2026-06-12T17:40:33.164356,1320,smile,130.0,241.0,
2026-06-12T17:40:33.837013,1340,smile,91.5,237.5,
2026-06-12T17:40:34.235653,1352,move_right,120.0,239.0,dx=21.5px
2026-06-12T17:40:34.637525,1364,smile,88.5,237.0,
2026-06-12T17:40:35.036947,1376,smile,82.0,233.5,
2026-06-12T17:40:35.434958,1388,smile,82.5,233.0,
2026-06-12T17:40:35.835023,1400,smile,81.5,232.0,
2026-06-12T17:40:36.509887,1420,move_right,108.0,239.0,dx=30.0px
2026-06-12T17:40:36.656481,1424,smile,120.5,241.0,
2026-06-12T17:40:39.995618,1524,move_left,164.0,247.0,dx=-39.0px
