timestamp,frame_number,speaker_id,confidence,distance,system_state,tracking_command,motor_command,servo_angle,servo_target,face_center_x,face_center_y,frame_width,mqtt_connected,details
2026-06-12T18:55:52.230+02:00,1,loic,0.0000,1.0000,TRACKING,OUT_OF_FRAME,STOP,46,,,,640,True,visible_faces=0
2026-06-12T18:55:52.379+02:00,2,loic,0.5952,0.4048,TRACKING,STOPPED,STOP,46,54,281.5,142.0,640,True,visible_faces=1
2026-06-12T18:55:54.893+02:00,78,loic,0.0000,1.0000,TRACKING,OUT_OF_FRAME,STOP,46,,,,640,True,visible_faces=0
2026-06-12T18:55:56.911+02:00,138,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,46,40,,,640,True,visible_faces=0
2026-06-12T18:55:56.928+02:00,139,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,46,,,,640,True,visible_faces=0
2026-06-12T18:55:56.969+02:00,140,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,46,,,,640,True,visible_faces=0
2026-06-12T18:55:56.993+02:00,141,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,46,,,,640,True,visible_faces=0
2026-06-12T18:55:57.035+02:00,142,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,46,,,,640,True,visible_faces=0
2026-06-12T18:55:57.057+02:00,143,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,54,,,,640,True,visible_faces=0
2026-06-12T18:55:57.101+02:00,144,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,54,,,,640,True,visible_faces=0
2026-06-12T18:55:57.120+02:00,145,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,54,,,,640,True,visible_faces=0
2026-06-12T18:55:57.177+02:00,146,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,54,,,,640,True,visible_faces=0
2026-06-12T18:55:57.201+02:00,147,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,54,,,,640,True,visible_faces=0
2026-06-12T18:55:57.247+02:00,148,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,54,,,,640,True,visible_faces=0
