timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T18:16:21.285344,128,smile,87.0,238.0,
2026-06-12T18:16:39.644281,676,smile,82.0,240.5,
2026-06-12T18:16:40.199749,692,smile,75.5,232.5,
2026-06-12T18:16:40.741825,708,smile,123.0,248.0,
2026-06-12T18:16:42.742811,768,smile,86.5,241.5,
2026-06-12T18:16:46.646898,884,smile,108.5,244.5,
2026-06-12T18:16:56.040872,1164,blink,231.5,256.0,
2026-06-12T18:17:13.910189,1688,smile,76.5,239.0,
2026-06-12T18:17:17.126131,1784,smile,104.0,245.5,
2026-06-12T18:17:17.524748,1796,smile,79.5,242.5,
2026-06-12T18:17:17.943304,1808,smile,117.5,248.0,
2026-06-12T18:17:19.272197,1848,smile,150.0,250.5,
2026-06-12T18:17:19.685815,1860,smile,112.5,246.5,
2026-06-12T18:17:20.087972,1872,smile,78.0,236.0,
2026-06-12T18:17:20.733654,1892,smile,86.5,242.0,
2026-06-12T18:17:22.332778,1940,smile,94.0,244.0,
2026-06-12T18:17:28.235661,2116,smile,77.0,237.0,
2026-06-12T18:17:32.693271,2248,smile,74.0,238.0,
2026-06-12T18:17:35.654363,2336,smile,80.5,238.5,
2026-06-12T18:17:39.516933,2452,smile,110.5,247.5,
2026-06-12T18:17:39.916332,2464,smile,79.0,239.5,
2026-06-12T18:17:41.117415,2500,smile,105.5,246.0,
2026-06-12T18:17:42.189035,2532,smile,99.5,243.5,
2026-06-12T18:18:06.620527,3260,smile,172.5,253.0,
2026-06-12T18:18:09.291852,3340,blink,242.0,261.0,
2026-06-12T18:18:09.564386,3348,smile,218.0,256.5,
2026-06-12T18:18:10.109120,3364,blink,172.0,250.0,
2026-06-12T18:18:10.109519,3364,smile,172.0,250.0,
2026-06-12T18:18:12.276826,3428,smile,562.5,234.5,
2026-06-12T18:18:13.349005,3460,smile,474.5,242.5,
2026-06-12T18:18:13.892503,3476,smile,400.5,215.0,
2026-06-12T18:18:14.268350,3488,smile,444.0,229.0,
2026-06-12T18:18:14.668137,3500,smile,438.5,227.5,
2026-06-12T18:18:15.071165,3512,smile,431.0,239.0,
2026-06-12T18:18:15.468191,3524,smile,367.5,246.0,
2026-06-12T18:18:15.867802,3536,smile,391.0,198.0,
2026-06-12T18:18:16.267480,3548,smile,408.5,217.5,
2026-06-12T18:18:16.684019,3560,smile,471.5,215.0,
2026-06-12T18:18:17.084194,3572,smile,506.5,217.5,
2026-06-12T18:18:17.483764,3584,smile,544.0,219.0,
2026-06-12T18:18:17.883610,3596,smile,543.0,224.0,
2026-06-12T18:18:18.284067,3608,smile,490.5,241.5,
2026-06-12T18:18:18.683184,3620,smile,492.5,241.0,
2026-06-12T18:18:19.099657,3632,smile,463.0,245.5,
2026-06-12T18:18:19.501307,3644,smile,428.0,251.0,
2026-06-12T18:18:19.899669,3656,smile,407.0,253.5,
2026-06-12T18:18:20.299282,3668,smile,424.5,253.5,
2026-06-12T18:18:20.699888,3680,smile,455.0,251.5,
2026-06-12T18:18:21.101696,3692,smile,400.0,254.5,
2026-06-12T18:18:21.501269,3704,smile,360.5,256.5,
2026-06-12T18:18:21.917473,3716,smile,344.5,257.0,
2026-06-12T18:18:22.317481,3728,smile,338.5,253.0,
2026-06-12T18:18:22.715908,3740,smile,333.0,254.0,
2026-06-12T18:18:23.116278,3752,smile,328.5,254.5,
2026-06-12T18:18:23.516741,3764,smile,384.0,257.0,
2026-06-12T18:18:23.916479,3776,smile,414.0,252.5,
2026-06-12T18:18:24.331784,3788,smile,344.0,250.5,
2026-06-12T18:18:24.732628,3800,smile,334.5,250.5,
2026-06-12T18:18:25.132724,3812,smile,407.0,251.5,
2026-06-12T18:18:25.532636,3824,smile,428.5,254.5,
2026-06-12T18:18:26.077881,3840,smile,371.0,254.5,
2026-06-12T18:18:26.477976,3852,smile,331.0,257.5,
2026-06-12T18:18:26.875746,3864,smile,334.5,265.0,
2026-06-12T18:18:27.276638,3876,smile,285.5,263.0,
2026-06-12T18:18:27.676410,3888,smile,238.0,263.5,
2026-06-12T18:18:28.076798,3900,smile,282.5,265.5,
2026-06-12T18:18:28.476781,3912,smile,338.5,265.5,
2026-06-12T18:18:28.893283,3924,smile,374.0,264.0,
2026-06-12T18:18:29.291746,3936,smile,429.5,255.0,
2026-06-12T18:18:29.691949,3948,smile,499.0,247.5,
2026-06-12T18:18:30.093552,3960,blink,455.5,249.5,
2026-06-12T18:18:30.093952,3960,smile,455.5,249.5,
2026-06-12T18:18:30.492898,3972,smile,397.5,249.0,
2026-06-12T18:18:30.893460,3984,smile,353.5,250.0,
2026-06-12T18:18:31.436025,4000,smile,311.0,247.0,
2026-06-12T18:18:31.835179,4012,smile,347.0,249.5,
2026-06-12T18:18:31.979140,4016,blink,345.5,251.0,
2026-06-12T18:18:32.236058,4024,smile,312.5,248.0,
2026-06-12T18:18:32.635577,4036,smile,320.0,248.5,
2026-06-12T18:18:33.053033,4048,smile,303.0,248.5,
2026-06-12T18:18:33.452937,4060,smile,249.5,246.0,
2026-06-12T18:18:33.859574,4072,smile,202.5,242.5,
2026-06-12T18:18:34.252182,4084,smile,227.5,245.0,
2026-06-12T18:18:34.652065,4096,smile,266.0,248.5,
2026-06-12T18:18:35.058245,4108,smile,266.0,248.0,
2026-06-12T18:18:35.467957,4120,smile,321.5,252.0,
