timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T18:57:02.067664,56,move_right,290.5,143.5,dx=29.9px
2026-06-12T18:57:08.270015,240,move_right,481.0,121.0,dx=53.1px
2026-06-12T18:57:08.540415,248,smile,545.5,122.0,
2026-06-12T18:57:08.669033,252,move_right,538.5,115.0,dx=26.6px
2026-06-12T18:57:09.212927,268,smile,550.5,124.5,
2026-06-12T18:57:28.130514,832,smile,210.0,107.5,
2026-06-12T18:57:28.131002,832,move_left,210.0,107.5,dx=-42.3px
2026-06-12T18:57:34.852077,1032,move_left,96.5,134.5,dx=-67.2px
2026-06-12T18:57:38.339407,1136,move_left,118.5,154.0,dx=-28.2px
2026-06-12T18:57:39.010807,1156,blink,67.0,140.5,
2026-06-12T18:58:32.004735,2736,smile,211.0,136.0,
2026-06-12T18:58:32.402782,2748,smile,220.5,116.5,
2026-06-12T18:58:40.847880,3000,smile,543.0,254.5,
2026-06-12T18:58:40.848243,3000,move_right,543.0,254.5,dx=115.2px
2026-06-12T18:58:40.848619,3000,move_down,543.0,254.5,dy=47.6px
2026-06-12T18:58:41.261682,3012,smile,537.0,254.0,
2026-06-12T18:58:41.262130,3012,move_right,537.0,254.0,dx=30.1px
2026-06-12T18:58:41.661928,3024,smile,532.5,253.0,
2026-06-12T18:58:42.061185,3036,smile,528.0,254.0,
2026-06-12T18:58:42.461723,3048,smile,526.0,255.0,
2026-06-12T18:58:42.864146,3060,smile,526.5,257.5,
2026-06-12T18:58:43.261697,3072,smile,524.5,257.5,
2026-06-12T18:58:43.677397,3084,smile,523.0,258.0,
2026-06-12T18:58:44.077519,3096,smile,517.0,257.5,
2026-06-12T18:58:44.477332,3108,smile,512.0,257.0,
2026-06-12T18:58:44.877826,3120,smile,503.5,254.5,
2026-06-12T18:58:45.278235,3132,smile,504.0,259.0,
2026-06-12T18:58:45.677970,3144,smile,524.5,248.0,
2026-06-12T18:58:46.077660,3156,smile,525.5,246.5,
2026-06-12T18:58:46.492925,3168,smile,518.0,248.0,
2026-06-12T18:58:46.894005,3180,smile,508.5,249.5,
2026-06-12T18:58:47.421944,3196,smile,503.0,251.0,
2026-06-12T18:58:48.637187,3232,smile,492.5,252.5,
2026-06-12T18:58:50.911329,3300,smile,497.5,256.0,
2026-06-12T18:58:51.327184,3312,smile,544.5,257.5,
2026-06-12T18:59:36.526719,4660,move_left,442.0,248.0,dx=-30.5px
2026-06-12T18:59:36.798796,4668,blink,485.0,248.5,
2026-06-12T18:59:40.837313,4788,move_right,330.0,228.0,dx=26.5px
2026-06-12T18:59:41.104991,4796,blink,349.0,226.5,
2026-06-12T18:59:46.194323,4948,blink,293.0,229.0,
2026-06-12T18:59:49.954263,5060,blink,245.0,223.0,
2026-06-12T18:59:50.355028,5072,move_up,290.5,110.0,dy=-35.2px
2026-06-12T18:59:50.626249,5080,blink,297.5,126.0,
2026-06-12T18:59:55.600169,5216,move_right,280.5,160.0,dx=27.3px
2026-06-12T18:59:56.382720,5228,move_right,386.5,156.0,dx=33.3px
2026-06-12T18:59:57.092601,5240,move_right,471.0,150.5,dx=31.3px
2026-06-12T18:59:57.760051,5252,move_right,562.5,140.0,dx=30.3px
2026-06-12T18:59:59.775573,5312,move_left,422.5,166.5,dx=-26.0px
2026-06-12T19:00:00.446735,5332,move_left,332.5,168.5,dx=-26.0px
2026-06-12T19:00:07.966739,5556,smile,561.0,147.0,
2026-06-12T19:00:21.421410,5956,blink,455.5,166.0,
2026-06-12T19:00:22.894551,6000,blink,528.0,161.0,
2026-06-12T19:00:24.767807,6056,blink,532.0,173.5,
2026-06-12T19:00:26.511640,6108,blink,407.0,133.5,
2026-06-12T19:00:42.355220,6580,move_right,570.5,135.0,dx=59.2px
2026-06-12T19:01:30.542526,7880,smile,573.0,138.5,
2026-06-12T19:01:32.491818,7920,smile,558.5,127.5,
2026-06-12T19:01:33.191759,7932,blink,574.0,99.0,
2026-06-12T19:01:33.760120,7944,blink,577.5,93.5,
2026-06-12T19:01:36.112150,7992,move_left,359.0,140.5,dx=-75.2px
2026-06-12T19:01:39.014810,8056,blink,128.5,125.0,
2026-06-12T19:01:39.015488,8056,move_left,128.5,125.0,dx=-25.4px
2026-06-12T19:01:56.146479,8528,smile,91.0,144.5,
