timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T15:57:17.223491,336,blink,76.0,135.5,
2026-06-12T15:57:18.822965,384,move_right,117.0,137.0,dx=25.5px
2026-06-12T15:57:19.094429,392,move_right,160.5,144.0,dx=20.5px
2026-06-12T15:57:20.984728,448,move_left,199.0,149.5,dx=-36.5px
2026-06-12T15:57:21.237615,456,move_left,152.0,143.0,dx=-41.5px
2026-06-12T15:57:21.653524,468,move_left,100.5,138.0,dx=-35.0px
2026-06-12T15:57:24.198732,544,move_left,85.5,130.5,dx=-41.0px
2026-06-12T15:58:15.959340,2084,move_right,205.5,126.5,dx=119.5px
2026-06-12T15:58:16.229890,2092,move_down,209.0,164.0,dy=25.0px
2026-06-12T15:58:16.484848,2100,move_right,251.0,202.0,dx=25.5px
2026-06-12T15:58:18.502112,2160,move_left,256.0,187.0,dx=-30.0px
2026-06-12T15:58:18.901751,2172,move_right,263.0,184.5,dx=21.5px
2026-06-12T15:58:19.302245,2184,move_right,325.0,190.5,dx=36.5px
2026-06-12T15:58:21.045167,2236,move_left,286.0,188.5,dx=-26.0px
2026-06-12T15:58:22.132614,2268,move_left,264.5,186.5,dx=-46.5px
2026-06-12T15:58:22.388144,2276,move_left,246.5,185.5,dx=-29.0px
2026-06-12T15:58:22.933521,2292,move_left,177.5,182.5,dx=-21.5px
2026-06-12T15:58:23.333467,2304,move_right,213.0,181.5,dx=46.5px
2026-06-12T15:58:23.733039,2316,move_right,265.5,185.5,dx=49.0px
2026-06-12T15:58:24.133740,2328,move_right,318.0,189.0,dx=49.5px
2026-06-12T15:58:24.535269,2340,move_right,352.5,190.0,dx=35.0px
2026-06-12T15:58:24.950542,2352,move_left,321.5,187.5,dx=-28.5px
2026-06-12T15:58:25.475429,2368,move_left,256.5,187.0,dx=-23.5px
2026-06-12T15:58:26.421426,2396,move_right,226.0,186.5,dx=41.0px
2026-06-12T15:58:26.692840,2404,move_right,244.0,185.5,dx=23.0px
2026-06-12T15:58:28.021095,2444,move_left,227.5,185.5,dx=-42.5px
2026-06-12T15:58:28.568498,2460,move_right,283.0,189.0,dx=40.5px
2026-06-12T15:58:28.838486,2468,move_right,313.0,186.5,dx=31.5px
2026-06-12T15:58:28.965501,2472,move_left,274.5,187.0,dx=-38.5px
2026-06-12T15:58:29.508363,2488,move_left,225.0,185.5,dx=-22.0px
2026-06-12T15:58:30.185183,2508,move_right,206.0,183.0,dx=24.5px
2026-06-12T15:58:30.581631,2520,move_right,268.0,188.5,dx=43.5px
2026-06-12T15:58:32.181917,2568,move_left,251.0,185.0,dx=-29.0px
2026-06-12T15:58:32.453518,2576,move_left,223.5,186.0,dx=-20.5px
2026-06-12T15:58:32.724789,2584,move_right,254.0,187.0,dx=30.0px
2026-06-12T15:58:33.126527,2596,move_right,307.0,190.5,dx=27.0px
2026-06-12T15:58:33.399015,2604,move_left,273.5,189.0,dx=-32.0px
