timestamp,frame_number,speaker_id,confidence,distance,system_state,tracking_command,motor_command,servo_angle,servo_target,face_center_x,face_center_y,frame_width,mqtt_connected,details
2026-06-12T14:30:59.432+02:00,1,loic,0.0000,1.0000,TRACKING,OUT_OF_FRAME,STOP,80,,,,640,True,visible_faces=0
2026-06-12T14:31:00.641+02:00,36,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,86,,,640,True,visible_faces=0
2026-06-12T14:31:00.663+02:00,37,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,,,,640,True,visible_faces=0
2026-06-12T14:31:00.703+02:00,38,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,,,,640,True,visible_faces=0
2026-06-12T14:31:00.745+02:00,39,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,,,,640,True,visible_faces=0
2026-06-12T14:31:00.785+02:00,40,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,,,,640,True,visible_faces=0
2026-06-12T14:31:00.810+02:00,41,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,,,,640,True,visible_faces=0
2026-06-12T14:31:00.848+02:00,42,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,,,,640,True,visible_faces=0
2026-06-12T14:31:00.873+02:00,43,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,,,,640,True,visible_faces=0
2026-06-12T14:31:00.911+02:00,44,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,,,,640,True,visible_faces=0
2026-06-12T14:31:00.937+02:00,45,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,,,,640,True,visible_faces=0
2026-06-12T14:31:00.971+02:00,46,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,,,,640,True,visible_faces=0
2026-06-12T14:31:00.999+02:00,47,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,,,,640,True,visible_faces=0
2026-06-12T14:31:01.035+02:00,48,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,,,,640,True,visible_faces=0
2026-06-12T14:31:01.081+02:00,49,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,,,,640,True,visible_faces=0
2026-06-12T14:31:01.120+02:00,50,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,86,,,640,True,visible_faces=0
2026-06-12T14:31:01.145+02:00,51,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,,,,640,True,visible_faces=0
2026-06-12T14:31:01.179+02:00,52,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,,,,640,True,visible_faces=0
2026-06-12T14:31:01.210+02:00,53,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,80,,,,640,True,visible_faces=0
