timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T18:04:16.784361,652,smile,102.0,267.0,
2026-06-12T18:04:17.185324,664,smile,102.0,264.0,
2026-06-12T18:04:17.855886,684,blink,203.0,273.0,
2026-06-12T18:04:31.782739,1100,move_right,486.0,275.0,dx=65.2px
2026-06-12T18:04:33.151946,1140,blink,540.5,271.5,
2026-06-12T18:04:39.974870,1344,blink,449.0,279.0,
2026-06-12T18:05:13.807221,2352,smile,541.5,274.0,
2026-06-12T18:05:21.430478,2580,blink,550.5,274.0,
2026-06-12T18:05:22.501967,2612,blink,553.5,272.5,
2026-06-12T18:05:27.607886,2764,blink,432.5,282.0,
2026-06-12T18:05:28.007821,2776,blink,378.0,286.5,
2026-06-12T18:05:30.422885,2848,blink,365.5,288.5,
2026-06-12T18:05:35.655114,3004,blink,304.5,285.5,
2026-06-12T18:05:38.070598,3076,blink,305.0,285.0,
2026-06-12T18:05:52.822870,3516,blink,295.5,287.0,
2026-06-12T18:06:05.846916,3904,blink,304.5,287.0,
2026-06-12T18:06:24.784338,4468,smile,314.5,273.0,
2026-06-12T18:06:25.199963,4480,smile,355.5,241.5,
2026-06-12T18:06:25.599544,4492,smile,331.5,232.0,
2026-06-12T18:06:26.128245,4508,smile,534.0,198.5,
2026-06-12T18:06:30.431856,4636,smile,406.0,170.5,
2026-06-12T18:06:31.234414,4660,smile,479.5,168.5,
2026-06-12T18:06:31.610458,4672,smile,516.0,166.0,
2026-06-12T18:06:32.151388,4688,smile,404.5,185.5,
2026-06-12T18:06:32.551240,4700,smile,345.5,202.5,
2026-06-12T18:06:32.950301,4712,smile,416.0,212.0,
2026-06-12T18:06:33.350630,4724,smile,472.5,210.0,
2026-06-12T18:06:33.623627,4732,blink,521.5,205.0,
2026-06-12T18:06:33.750449,4736,smile,522.5,200.5,
2026-06-12T18:06:34.150666,4748,smile,536.0,211.5,
2026-06-12T18:06:41.568892,4968,smile,528.0,245.5,
2026-06-12T18:06:42.473093,4996,smile,527.5,245.0,
2026-06-12T18:06:45.031388,5072,smile,540.5,245.5,
2026-06-12T18:06:45.702719,5092,smile,537.5,246.0,
2026-06-12T18:06:46.254805,5108,smile,530.0,246.0,
2026-06-12T18:07:07.583574,5744,smile,516.0,247.5,
2026-06-12T18:07:07.985131,5756,smile,523.5,246.0,
2026-06-12T18:07:08.528874,5772,smile,520.0,248.5,
2026-06-12T18:07:08.928020,5784,smile,500.0,251.0,
2026-06-12T18:07:09.872427,5812,smile,490.0,254.0,
2026-06-12T18:07:11.887711,5872,smile,490.5,256.0,
2026-06-12T18:07:12.559599,5892,smile,516.0,251.5,
2026-06-12T18:07:12.959702,5904,smile,516.5,251.0,
2026-06-12T18:07:13.359002,5916,smile,493.5,251.0,
2026-06-12T18:07:13.762414,5928,smile,495.0,253.5,
2026-06-12T18:07:14.303460,5944,smile,498.5,251.5,
2026-06-12T18:07:14.703879,5956,smile,505.0,253.0,
2026-06-12T18:07:15.104887,5968,smile,505.5,252.0,
2026-06-12T18:07:16.718794,6016,smile,509.0,262.0,
2026-06-12T18:07:17.119004,6028,smile,508.0,262.0,
2026-06-12T18:07:17.522589,6040,smile,508.0,261.0,
2026-06-12T18:07:18.592839,6072,smile,507.5,259.0,
2026-06-12T18:07:18.990036,6084,smile,506.5,260.0,
2026-06-12T18:07:19.792348,6108,smile,506.5,261.5,
2026-06-12T18:07:20.607337,6132,smile,506.5,261.0,
2026-06-12T18:07:21.134581,6148,smile,507.0,261.0,
2026-06-12T18:07:22.351111,6184,smile,508.5,262.0,
2026-06-12T18:07:23.550448,6220,smile,509.0,263.0,
2026-06-12T18:07:24.622303,6252,smile,507.5,260.5,
2026-06-12T18:07:25.567104,6280,smile,508.5,261.5,
2026-06-12T18:07:25.967150,6292,smile,508.5,261.0,
2026-06-12T18:07:26.367279,6304,smile,509.0,261.5,
2026-06-12T18:07:28.927521,6380,smile,508.5,261.0,
2026-06-12T18:07:29.599063,6400,smile,508.0,262.0,
2026-06-12T18:07:30.528502,6428,smile,507.5,261.0,
2026-06-12T18:07:31.071092,6444,smile,508.5,261.5,
2026-06-12T18:07:31.470831,6456,smile,510.0,261.5,
2026-06-12T18:07:32.017287,6472,smile,509.0,262.0,
2026-06-12T18:07:32.414873,6484,smile,508.5,261.5,
2026-06-12T18:07:32.943868,6500,smile,509.0,262.5,
2026-06-12T18:07:33.487947,6516,smile,517.5,264.0,
2026-06-12T18:07:33.938260,6528,smile,518.5,262.5,
2026-06-12T18:07:34.335668,6540,smile,515.5,263.5,
2026-06-12T18:07:34.824144,6552,blink,515.5,263.5,
2026-06-12T18:07:35.368188,6568,smile,515.5,263.5,
2026-06-12T18:07:35.761377,6580,smile,515.5,262.5,
2026-06-12T18:07:36.574584,6604,smile,507.5,264.5,
2026-06-12T18:07:36.976454,6616,smile,507.0,263.5,
2026-06-12T18:07:37.775713,6640,smile,511.5,264.5,
2026-06-12T18:07:38.995276,6676,smile,521.0,267.0,
