timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T14:17:50.350665,56,move_right,161.5,245.5,dx=51.0px
2026-06-12T14:17:50.894107,72,move_right,190.5,252.0,dx=32.0px
2026-06-12T14:17:52.220932,112,move_left,177.5,246.0,dx=-29.5px
2026-06-12T14:18:03.333436,444,move_right,156.5,265.0,dx=34.5px
2026-06-12T14:18:15.412772,804,move_right,190.5,269.0,dx=32.5px
2026-06-12T14:18:17.701175,872,move_right,215.0,272.0,dx=28.0px
2026-06-12T14:18:18.402789,892,move_right,252.5,273.0,dx=56.0px
2026-06-12T14:18:28.693352,1200,move_left,189.0,223.5,dx=-63.0px
2026-06-12T14:18:28.701239,1200,move_up,189.0,223.5,dy=-53.5px
2026-06-12T14:18:28.965123,1208,move_left,175.5,230.5,dx=-29.0px
2026-06-12T14:18:30.581040,1256,move_right,213.5,260.5,dx=53.0px
2026-06-12T14:18:32.079223,1300,move_up,225.5,219.0,dy=-21.5px
2026-06-12T14:18:32.350416,1308,move_up,257.0,164.5,dy=-26.5px
2026-06-12T14:18:33.694089,1348,move_left,272.0,178.5,dx=-37.0px
2026-06-12T14:18:33.694690,1348,move_down,272.0,178.5,dy=58.0px
2026-06-12T14:18:37.308878,1456,blink,271.0,268.5,
2026-06-12T14:18:37.437861,1460,move_right,300.5,264.0,dx=29.5px
2026-06-12T14:18:38.253851,1484,blink,301.0,264.5,
2026-06-12T14:18:39.726626,1528,move_right,305.0,263.0,dx=28.0px
2026-06-12T14:18:42.270201,1604,blink,322.5,268.5,
2026-06-12T14:18:42.686959,1616,move_left,284.0,264.0,dx=-38.5px
2026-06-12T14:18:44.429993,1668,blink,267.5,259.5,
2026-06-12T14:18:44.957473,1684,move_right,308.0,244.5,dx=31.0px
2026-06-12T14:18:45.086581,1688,move_left,278.5,241.0,dx=-29.5px
2026-06-12T14:18:47.893680,1772,move_left,99.0,240.5,dx=-173.0px
2026-06-12T14:18:51.113702,1868,blink,90.0,238.5,
2026-06-12T14:18:51.785065,1888,smile,66.0,226.0,
2026-06-12T14:20:22.069694,4580,blink,109.0,249.0,
2026-06-12T14:20:22.341627,4588,move_right,138.0,251.0,dx=26.5px
2026-06-12T14:20:23.813562,4632,move_right,323.5,264.0,dx=24.5px
2026-06-12T14:20:24.085749,4640,move_right,356.5,264.0,dx=20.5px
2026-06-12T14:20:24.629201,4656,move_right,425.5,264.5,dx=20.5px
2026-06-12T14:20:24.885379,4664,move_right,462.0,265.5,dx=21.5px
2026-06-12T14:20:25.156770,4672,move_right,502.5,266.0,dx=21.5px
2026-06-12T14:20:39.806305,5108,blink,520.5,265.5,
2026-06-12T14:20:42.767258,5196,blink,497.0,259.5,
2026-06-12T14:20:43.037910,5204,move_left,451.0,262.5,dx=-32.0px
2026-06-12T14:20:43.437287,5216,move_left,394.5,262.5,dx=-31.5px
2026-06-12T14:20:43.710214,5224,move_left,360.0,267.0,dx=-21.5px
2026-06-12T14:20:43.966793,5232,move_left,326.0,269.0,dx=-33.0px
2026-06-12T14:20:44.637312,5252,move_left,230.0,258.5,dx=-30.5px
2026-06-12T14:20:58.461569,5664,blink,173.0,261.0,
2026-06-12T14:21:02.893763,5796,blink,172.5,258.5,
2026-06-12T14:21:04.765460,5852,blink,199.5,267.0,
2026-06-12T14:21:06.110653,5892,blink,187.5,268.0,
2026-06-12T14:21:11.614046,6056,blink,164.0,264.5,
2026-06-12T14:21:12.012530,6068,blink,162.5,264.5,
2026-06-12T14:21:15.101118,6160,blink,97.0,263.0,
2026-06-12T14:21:49.822185,7180,move_right,176.5,265.5,dx=22.5px
2026-06-12T14:21:52.365798,7256,move_left,146.5,258.0,dx=-34.5px
2026-06-12T14:21:52.637991,7264,move_left,120.0,254.5,dx=-38.5px
2026-06-12T14:21:52.765823,7268,blink,104.0,255.5,
2026-06-12T14:21:53.187556,7280,blink,79.5,243.0,
2026-06-12T14:22:01.919518,7540,blink,109.5,256.0,
2026-06-12T14:22:01.920280,7540,move_right,109.5,256.0,dx=36.0px
2026-06-12T14:22:02.421277,7548,move_right,168.0,260.0,dx=54.5px
2026-06-12T14:22:03.773846,7584,blink,165.0,264.0,
2026-06-12T14:22:06.318645,7660,blink,173.0,257.0,
2026-06-12T14:22:07.133766,7684,blink,150.0,269.0,
2026-06-12T14:22:07.534121,7696,blink,155.5,271.0,
2026-06-12T14:22:07.933567,7708,blink,161.0,271.5,
2026-06-12T14:22:08.334171,7720,blink,159.0,272.5,
2026-06-12T14:22:08.735332,7732,blink,159.0,273.0,
2026-06-12T14:22:13.440282,7872,blink,138.5,249.0,
2026-06-12T14:22:16.781093,7972,blink,181.5,266.5,
2026-06-12T14:22:17.598007,7996,blink,183.5,266.0,
2026-06-12T14:22:17.997384,8008,blink,182.0,266.5,
2026-06-12T14:22:20.813832,8092,blink,142.0,265.0,
2026-06-12T14:22:20.814302,8092,move_left,142.0,265.0,dx=-30.0px
2026-06-12T14:22:21.085902,8100,move_left,112.5,260.5,dx=-36.5px
2026-06-12T14:22:21.341593,8108,blink,84.0,259.5,
2026-06-12T14:22:23.762341,8180,move_right,99.0,263.5,dx=26.5px
2026-06-12T14:22:24.149485,8192,move_right,125.5,263.0,dx=26.5px
2026-06-12T14:22:25.220840,8224,blink,153.5,264.5,
2026-06-12T14:22:25.749005,8240,blink,133.0,260.0,
2026-06-12T14:22:26.149227,8252,blink,127.5,260.0,
2026-06-12T14:22:26.824863,8272,blink,117.0,259.0,
2026-06-12T14:22:27.221033,8284,blink,119.5,258.5,
2026-06-12T14:22:27.764566,8300,blink,101.0,257.5,
2026-06-12T14:22:28.309053,8316,blink,91.0,258.0,
2026-06-12T14:22:28.964714,8336,blink,83.5,256.5,
2026-06-12T14:22:30.981318,8396,blink,66.0,250.0,
2026-06-12T14:22:49.682613,8944,move_right,141.5,253.5,dx=82.5px
2026-06-12T14:22:50.074368,8952,move_right,213.5,254.5,dx=34.5px
2026-06-12T14:22:50.720498,8964,move_right,289.0,254.5,dx=35.5px
2026-06-12T14:22:51.117303,8972,move_right,330.0,253.5,dx=28.0px
2026-06-12T14:22:51.516592,8980,move_right,384.5,251.5,dx=25.5px
2026-06-12T14:22:51.947684,8988,move_right,443.0,248.0,dx=31.5px
2026-06-12T14:22:52.348625,8996,move_right,498.5,245.0,dx=26.0px
2026-06-12T14:22:52.784396,9004,move_right,556.0,239.5,dx=20.5px
2026-06-12T14:22:56.653486,9112,move_left,520.0,246.0,dx=-56.5px
2026-06-12T14:22:57.092517,9120,move_left,470.0,247.5,dx=-38.0px
2026-06-12T14:22:57.486636,9128,move_left,415.0,251.0,dx=-30.0px
2026-06-12T14:22:57.885215,9136,move_left,358.5,253.0,dx=-33.0px
2026-06-12T14:22:58.365037,9144,move_left,292.5,257.5,dx=-30.0px
2026-06-12T14:22:58.797418,9152,move_left,232.5,253.0,dx=-36.5px
2026-06-12T14:22:59.233564,9160,move_left,184.5,256.0,dx=-34.0px
2026-06-12T14:22:59.627265,9168,move_left,139.0,255.5,dx=-21.0px
2026-06-12T14:23:05.165983,9316,blink,96.0,251.0,
2026-06-12T14:23:05.380593,9320,move_right,120.0,249.0,dx=24.0px
2026-06-12T14:23:06.044987,9332,move_right,208.0,257.0,dx=40.0px
2026-06-12T14:23:06.445475,9340,move_right,238.5,258.0,dx=46.5px
2026-06-12T14:23:07.276348,9356,move_right,347.5,258.5,dx=39.5px
2026-06-12T14:23:13.710082,9504,blink,336.0,259.5,
2026-06-12T14:23:20.095011,9628,blink,341.0,260.0,
2026-06-12T14:23:21.209381,9648,blink,340.5,258.5,
2026-06-12T14:23:30.702488,9824,blink,337.5,264.0,
2026-06-12T14:23:36.975382,9940,blink,344.5,266.0,
2026-06-12T14:23:46.142275,10172,move_left,281.5,256.5,dx=-26.0px
2026-06-12T14:23:46.540516,10184,move_right,302.0,251.0,dx=20.5px
2026-06-12T14:23:48.261479,10236,move_left,89.5,244.5,dx=-208.0px
2026-06-12T14:24:20.597555,11200,move_right,135.0,251.0,dx=50.0px
2026-06-12T14:24:20.998108,11212,move_right,171.0,255.5,dx=24.5px
2026-06-12T14:24:21.397060,11224,move_right,227.0,261.0,dx=26.5px
2026-06-12T14:24:22.213073,11248,move_right,341.0,259.0,dx=26.0px
2026-06-12T14:24:23.014369,11272,move_right,444.5,254.5,dx=20.5px
2026-06-12T14:24:42.870292,11864,blink,477.5,255.5,
2026-06-12T14:24:44.212857,11904,blink,481.5,256.5,
2026-06-12T14:24:45.959010,11956,blink,481.0,257.5,
2026-06-12T14:24:48.645410,12036,blink,470.0,254.5,
2026-06-12T14:24:54.821561,12220,blink,471.0,255.5,
2026-06-12T14:25:10.386591,12632,move_right,482.0,263.0,dx=67.0px
2026-06-12T14:25:19.099063,12824,move_right,555.5,260.0,dx=68.5px
2026-06-12T14:25:19.099975,12824,move_up,555.5,260.0,dy=-27.0px
2026-06-12T14:25:20.587558,12852,move_left,493.0,277.5,dx=-60.5px
2026-06-12T14:25:24.044453,12916,blink,499.5,275.0,
2026-06-12T14:25:25.375264,12940,blink,500.0,276.0,
2026-06-12T14:25:25.986429,12952,blink,499.0,275.0,
2026-06-12T14:25:26.619698,12964,move_left,466.5,276.0,dx=-32.0px
2026-06-12T14:25:32.590008,13076,move_left,423.5,276.5,dx=-44.5px
2026-06-12T14:25:37.869108,13172,blink,388.5,278.5,
2026-06-12T14:25:39.804526,13208,move_left,332.5,274.5,dx=-33.5px
2026-06-12T14:25:41.547422,13240,blink,345.0,277.5,
2026-06-12T14:25:44.303421,13292,blink,345.5,278.0,
2026-06-12T14:25:53.597572,13464,blink,344.0,277.5,
2026-06-12T14:25:57.120632,13528,blink,343.5,279.0,
2026-06-12T14:26:04.973850,13676,blink,348.5,276.5,
2026-06-12T14:26:07.612468,13724,blink,348.5,278.0,
2026-06-12T14:26:08.700901,13744,blink,349.0,278.0,
2026-06-12T14:26:09.964172,13768,blink,347.5,277.0,
2026-06-12T14:26:12.350490,13812,blink,347.5,277.0,
2026-06-12T14:26:13.019780,13824,blink,346.0,277.5,
2026-06-12T14:26:23.426045,14012,blink,348.0,277.0,
2026-06-12T14:26:27.470233,14088,blink,349.5,279.0,
2026-06-12T14:26:28.142393,14100,move_left,309.0,270.5,dx=-30.5px
2026-06-12T14:26:30.332874,14140,blink,312.0,275.0,
2026-06-12T14:26:32.779026,14184,blink,364.5,277.5,
2026-06-12T14:26:32.779830,14184,move_right,364.5,277.5,dx=25.5px
2026-06-12T14:26:33.215104,14192,move_right,418.0,277.0,dx=26.0px
2026-06-12T14:26:33.420408,14196,blink,449.0,277.0,
2026-06-12T14:26:33.612938,14200,move_right,470.5,276.0,dx=21.5px
2026-06-12T14:26:34.286224,14212,move_left,421.5,273.0,dx=-38.5px
2026-06-12T14:26:34.684770,14220,move_left,380.0,272.0,dx=-24.0px
2026-06-12T14:26:35.084676,14228,move_left,324.0,271.0,dx=-27.0px
2026-06-12T14:26:51.870109,14540,move_right,356.5,273.0,dx=34.0px
2026-06-12T14:26:52.508680,14552,move_right,427.5,273.5,dx=29.5px
2026-06-12T14:27:04.242899,14768,blink,354.5,276.0,
2026-06-12T14:27:04.652833,14776,move_left,321.5,271.5,dx=-31.0px
2026-06-12T14:27:11.596545,14904,move_right,313.5,281.0,dx=24.5px
2026-06-12T14:27:18.228092,15028,blink,352.0,279.5,
2026-06-12T14:27:18.880540,15044,blink,352.0,281.5,
2026-06-12T14:27:19.484534,15056,blink,354.0,281.5,
2026-06-12T14:27:20.028596,15068,blink,356.5,280.5,
2026-06-12T14:27:21.448497,15096,blink,355.5,282.0,
2026-06-12T14:27:23.341411,15136,blink,359.0,279.0,
2026-06-12T14:27:23.938364,15148,blink,343.5,280.0,
2026-06-12T14:27:27.627863,15224,blink,344.0,276.5,
2026-06-12T14:27:29.719583,15264,blink,345.0,278.0,
2026-06-12T14:27:37.745990,15420,blink,312.0,281.0,
2026-06-12T14:27:38.508465,15436,blink,331.0,279.0,
