timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T13:22:18.820961,188,move_left,284.0,218.5,dx=-32.0px
2026-06-12T13:22:19.196796,200,move_left,125.5,208.0,dx=-158.5px
2026-06-12T13:22:19.596544,212,smile,127.0,205.0,
2026-06-12T13:22:20.139720,228,smile,120.5,207.5,
2026-06-12T13:22:20.540424,240,smile,119.0,210.0,
2026-06-12T13:22:21.068081,256,move_right,154.0,213.0,dx=36.0px
2026-06-12T13:22:22.412168,296,move_right,166.0,218.0,dx=21.0px
2026-06-12T13:22:23.085822,316,move_right,210.0,220.5,dx=37.5px
2026-06-12T13:22:26.299861,412,blink,230.0,225.5,
2026-06-12T13:22:28.987352,492,blink,264.5,224.5,
2026-06-12T13:22:31.132157,556,move_right,283.5,224.0,dx=28.5px
2026-06-12T13:22:35.835752,696,blink,284.5,226.5,
2026-06-12T13:22:36.913059,728,move_left,263.5,215.0,dx=-60.5px
2026-06-12T13:22:37.063903,732,blink,215.0,223.5,
2026-06-12T13:22:37.429990,744,blink,215.0,223.5,
2026-06-12T13:22:59.580326,1368,move_right,285.0,188.0,dx=70.0px
2026-06-12T13:22:59.580854,1368,move_up,285.0,188.0,dy=-35.5px
2026-06-12T13:23:00.924482,1408,smile,298.0,170.0,
2026-06-12T13:23:01.052189,1412,move_right,349.0,176.5,dx=51.0px
2026-06-12T13:23:01.596300,1428,smile,378.0,161.0,
2026-06-12T13:23:01.596698,1428,move_right,378.0,161.0,dx=29.0px
2026-06-12T13:23:01.868542,1436,move_right,490.5,225.0,dx=112.0px
2026-06-12T13:23:01.869119,1436,move_down,490.5,225.0,dy=46.0px
2026-06-12T13:23:01.996259,1440,smile,436.5,226.5,
2026-06-12T13:23:01.996730,1440,move_left,436.5,226.5,dx=-54.0px
2026-06-12T13:23:02.796248,1464,smile,422.0,208.5,
2026-06-12T13:23:03.068250,1472,move_left,408.0,219.0,dx=-28.5px
2026-06-12T13:23:03.212656,1476,smile,406.5,212.0,
2026-06-12T13:23:03.469050,1484,move_left,357.5,210.5,dx=-49.5px
2026-06-12T13:23:03.611592,1488,smile,309.5,215.0,
2026-06-12T13:23:03.740570,1492,move_left,220.0,186.0,dx=-89.5px
2026-06-12T13:23:03.741055,1492,move_up,220.0,186.0,dy=-29.0px
2026-06-12T13:23:04.012405,1500,smile,152.0,142.5,
2026-06-12T13:23:04.012869,1500,move_left,152.0,142.5,dx=-26.5px
2026-06-12T13:23:04.411964,1512,smile,135.5,165.0,
2026-06-12T13:23:04.805484,1524,smile,107.0,191.0,
2026-06-12T13:23:05.237628,1536,smile,112.0,209.5,
2026-06-12T13:23:05.636082,1548,smile,131.0,221.0,
2026-06-12T13:23:06.054750,1560,smile,125.0,227.5,
2026-06-12T13:23:06.453713,1572,smile,125.5,230.5,
2026-06-12T13:23:06.854442,1584,smile,130.5,228.5,
2026-06-12T13:23:07.254242,1596,smile,144.0,224.0,
2026-06-12T13:23:07.653557,1608,smile,150.0,221.5,
2026-06-12T13:23:08.052653,1620,smile,153.5,219.5,
2026-06-12T13:23:08.469525,1632,smile,159.0,219.0,
2026-06-12T13:23:08.870287,1644,smile,163.5,215.5,
2026-06-12T13:23:09.270473,1656,smile,178.0,213.5,
2026-06-12T13:23:09.668315,1668,smile,193.5,211.0,
2026-06-12T13:23:10.314833,1688,smile,80.0,188.0,
2026-06-12T13:23:10.315233,1688,move_left,80.0,188.0,dx=-90.0px
2026-06-12T13:23:10.740835,1700,smile,94.5,192.5,
2026-06-12T13:23:11.140759,1712,smile,109.5,187.0,
2026-06-12T13:23:11.541343,1724,smile,110.5,188.5,
2026-06-12T13:23:11.957956,1736,smile,111.0,189.5,
2026-06-12T13:23:12.358841,1748,smile,113.0,192.0,
2026-06-12T13:23:12.756396,1760,smile,115.0,194.0,
2026-06-12T13:23:13.157009,1772,smile,116.0,199.0,
2026-06-12T13:23:13.556255,1784,smile,118.0,201.5,
2026-06-12T13:23:13.956598,1796,smile,117.5,202.0,
2026-06-12T13:23:14.373713,1808,smile,116.5,206.0,
2026-06-12T13:23:14.774674,1820,smile,116.0,207.5,
2026-06-12T13:23:15.174395,1832,smile,116.0,207.5,
2026-06-12T13:23:15.573012,1844,smile,117.0,209.5,
2026-06-12T13:23:15.974020,1856,smile,117.0,209.5,
2026-06-12T13:23:16.374258,1868,smile,117.5,211.0,
2026-06-12T13:23:16.788216,1880,smile,116.5,210.5,
2026-06-12T13:23:17.189220,1892,smile,115.5,210.5,
2026-06-12T13:23:17.589492,1904,smile,115.5,211.5,
2026-06-12T13:23:17.988287,1916,smile,115.0,213.0,
2026-06-12T13:23:18.389764,1928,smile,114.5,214.5,
2026-06-12T13:23:18.788394,1940,smile,115.0,216.0,
2026-06-12T13:23:19.188835,1952,smile,113.5,216.5,
2026-06-12T13:23:19.604599,1964,smile,112.5,218.5,
2026-06-12T13:23:20.004736,1976,smile,112.0,218.0,
2026-06-12T13:23:20.404928,1988,smile,113.0,218.5,
2026-06-12T13:23:20.804454,2000,smile,106.0,210.5,
2026-06-12T13:23:21.204585,2012,smile,105.5,210.0,
