timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T17:34:36.085392,24,move_right,110.0,219.5,dx=24.0px
2026-06-12T17:34:36.864381,36,move_left,95.0,218.0,dx=-49.0px
2026-06-12T17:34:44.238593,256,move_right,103.0,211.0,dx=29.5px
2026-06-12T17:34:53.361589,528,smile,92.5,173.0,
2026-06-12T17:34:54.307235,556,smile,95.0,175.0,
2026-06-12T17:34:54.738505,568,smile,92.0,181.0,
2026-06-12T17:35:02.416567,792,move_down,92.0,204.5,dy=23.5px
2026-06-12T17:35:02.948567,800,move_right,134.5,213.0,dx=30.0px
2026-06-12T17:35:03.547416,808,move_right,223.5,220.0,dx=47.0px
2026-06-12T17:35:04.436192,820,move_left,236.0,225.0,dx=-35.0px
2026-06-12T17:35:04.966160,828,move_left,156.0,221.5,dx=-41.5px
2026-06-12T17:35:05.631582,836,move_left,105.0,218.5,dx=-22.0px
2026-06-12T17:35:06.052489,840,move_right,145.5,220.0,dx=40.5px
2026-06-12T17:35:06.715539,848,move_right,246.5,229.5,dx=56.0px
2026-06-12T17:35:07.482365,856,move_left,185.0,231.5,dx=-72.0px
2026-06-12T17:35:08.209224,864,move_right,204.5,231.0,dx=45.0px
