timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T18:42:10.880672,632,smile,279.5,118.5,
2026-06-12T18:42:11.887941,660,smile,133.0,112.5,
2026-06-12T18:42:11.888355,660,move_left,133.0,112.5,dx=-33.6px
2026-06-12T18:43:26.622948,2888,smile,557.5,243.5,
2026-06-12T18:43:26.623418,2888,move_right,557.5,243.5,dx=148.2px
2026-06-12T18:43:26.623834,2888,move_down,557.5,243.5,dy=44.9px
2026-06-12T18:43:27.020330,2900,move_right,529.5,251.0,dx=33.5px
2026-06-12T18:43:35.501467,3068,smile,557.5,244.0,
2026-06-12T18:43:44.399083,3332,blink,446.0,261.0,
2026-06-12T18:43:50.830030,3524,smile,546.0,251.0,
2026-06-12T18:43:52.686099,3576,smile,555.5,248.0,
2026-06-12T18:43:54.558055,3632,smile,553.0,250.0,
2026-06-12T18:43:58.718728,3756,blink,544.5,253.5,
2026-06-12T18:44:03.652309,3904,smile,541.5,255.5,
2026-06-12T18:44:05.268129,3952,move_right,527.5,255.5,dx=26.8px
2026-06-12T18:44:05.539986,3960,smile,543.0,253.0,
2026-06-12T18:44:06.637103,3992,blink,535.0,257.0,
2026-06-12T18:44:08.109216,4036,blink,552.5,256.0,
2026-06-12T18:44:08.109575,4036,smile,552.5,256.0,
2026-06-12T18:44:11.070325,4124,smile,557.0,248.0,
2026-06-12T18:44:14.142452,4216,smile,544.0,248.5,
2026-06-12T18:44:18.172337,4336,blink,483.0,263.0,
2026-06-12T18:44:18.574359,4348,smile,542.5,260.5,
2026-06-12T18:44:18.574861,4348,move_right,542.5,260.5,dx=25.3px
2026-06-12T18:44:19.373060,4372,blink,564.0,254.0,
2026-06-12T18:44:19.373509,4372,smile,564.0,254.0,
2026-06-12T18:44:20.044804,4392,blink,496.0,263.5,
2026-06-12T18:44:20.863222,4416,blink,457.0,265.0,
2026-06-12T18:44:21.532699,4436,smile,556.0,255.0,
2026-06-12T18:44:22.462210,4464,smile,554.0,258.0,
2026-06-12T18:44:23.277443,4488,blink,473.5,265.5,
2026-06-12T18:44:25.693759,4560,move_right,459.5,261.5,dx=27.7px
2026-06-12T18:44:26.094215,4572,move_right,512.0,261.0,dx=28.8px
2026-06-12T18:44:26.365770,4580,smile,538.0,261.0,
2026-06-12T18:44:26.894490,4596,smile,569.0,256.5,
2026-06-12T18:44:28.341941,4640,smile,508.5,261.5,
2026-06-12T18:44:29.555525,4676,smile,553.5,258.5,
2026-06-12T18:44:32.500328,4764,smile,563.0,257.0,
2026-06-12T18:44:32.926768,4776,smile,551.5,258.0,
