timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T16:46:21.852893,256,move_right,149.0,223.0,dx=41.5px
2026-06-12T16:46:22.924231,288,move_right,203.0,232.0,dx=37.5px
2026-06-12T16:46:23.324770,300,move_right,261.0,239.5,dx=37.5px
2026-06-12T16:46:24.537821,336,move_right,300.5,240.5,dx=53.5px
2026-06-12T16:46:27.084683,412,move_right,339.5,240.5,dx=56.0px
2026-06-12T16:46:41.839558,852,move_right,362.0,240.0,dx=22.0px
2026-06-12T16:46:42.506438,872,blink,363.0,235.0,
2026-06-12T16:46:42.652285,876,move_left,340.0,236.0,dx=-23.0px
2026-06-12T16:46:45.341299,956,blink,338.5,238.0,
2026-06-12T16:46:48.411201,1048,move_up,334.0,217.0,dy=-21.0px
2026-06-12T16:46:48.554538,1052,move_left,290.5,197.0,dx=-43.5px
2026-06-12T16:46:48.954372,1064,move_right,320.5,196.5,dx=20.5px
2026-06-12T16:46:49.225251,1072,move_right,343.0,204.0,dx=27.5px
2026-06-12T16:46:50.830875,1120,move_left,309.0,297.5,dx=-37.0px
2026-06-12T16:46:50.831900,1120,move_down,309.0,297.5,dy=59.0px
2026-06-12T16:46:54.590775,1232,move_up,324.0,277.0,dy=-20.5px
2026-06-12T16:46:54.858812,1240,move_up,302.5,235.0,dy=-38.5px
2026-06-12T16:46:56.060077,1276,move_up,312.5,170.0,dy=-61.5px
2026-06-12T16:46:56.201918,1280,move_down,319.5,195.0,dy=25.0px
2026-06-12T16:46:57.546291,1320,move_left,259.5,184.0,dx=-32.0px
2026-06-12T16:46:57.804612,1328,move_left,181.0,167.5,dx=-55.0px
2026-06-12T16:46:58.347013,1344,move_left,77.0,154.0,dx=-63.5px
2026-06-12T16:47:32.163191,2352,smile,72.0,211.5,
2026-06-12T16:47:32.163773,2352,move_down,72.0,211.5,dy=58.0px
2026-06-12T16:47:32.704542,2368,move_right,106.5,217.5,dx=21.5px
2026-06-12T16:47:33.226237,2384,move_right,166.0,224.5,dx=21.0px
2026-06-12T16:47:33.499654,2392,move_right,207.5,228.0,dx=25.5px
2026-06-12T16:47:35.115727,2440,move_left,294.5,232.5,dx=-22.0px
2026-06-12T16:47:35.516231,2452,move_left,236.0,230.5,dx=-31.0px
2026-06-12T16:47:36.188826,2472,move_left,141.0,220.0,dx=-20.5px
2026-06-12T16:47:37.667765,2516,blink,71.0,215.5,
2026-06-12T16:47:37.668490,2516,smile,71.0,215.5,
2026-06-12T16:47:57.248850,3100,move_right,82.0,221.0,dx=25.5px
2026-06-12T16:47:57.788406,3116,move_right,123.5,228.5,dx=29.0px
2026-06-12T16:47:58.058640,3124,move_right,162.0,231.0,dx=40.0px
2026-06-12T16:47:58.314004,3132,blink,182.5,234.5,
2026-06-12T16:47:58.458470,3136,move_right,209.5,238.0,dx=27.0px
2026-06-12T16:47:58.730008,3144,move_right,238.5,240.5,dx=28.5px
2026-06-12T16:47:59.257865,3160,move_right,308.0,242.5,dx=21.0px
2026-06-12T16:47:59.530866,3168,move_right,347.0,245.0,dx=21.0px
2026-06-12T16:48:00.731178,3204,blink,363.5,240.0,
2026-06-12T16:48:00.731759,3204,move_left,363.5,240.0,dx=-46.0px
2026-06-12T16:48:01.146065,3216,move_left,314.5,244.5,dx=-46.0px
2026-06-12T16:48:01.403708,3224,move_left,294.0,241.5,dx=-27.0px
2026-06-12T16:48:01.803946,3236,move_left,234.5,237.5,dx=-27.5px
2026-06-12T16:48:01.948198,3240,blink,216.0,238.0,
2026-06-12T16:48:02.218342,3248,move_left,185.0,236.0,dx=-24.0px
2026-06-12T16:48:02.474758,3256,move_left,140.5,228.0,dx=-30.0px
2026-06-12T16:48:04.065317,3304,move_right,116.0,229.0,dx=24.5px
2026-06-12T16:48:04.338456,3312,move_right,143.5,233.5,dx=25.5px
2026-06-12T16:48:05.136802,3336,move_right,254.5,243.0,dx=26.5px
2026-06-12T16:48:05.537555,3348,move_right,298.5,243.5,dx=23.0px
2026-06-12T16:48:05.938488,3360,move_left,276.5,239.5,dx=-32.0px
2026-06-12T16:48:06.210285,3368,move_left,246.0,241.0,dx=-36.5px
2026-06-12T16:48:07.424602,3404,move_left,229.5,236.0,dx=-28.5px
2026-06-12T16:48:09.569506,3468,move_left,130.0,230.5,dx=-26.0px
2026-06-12T16:48:10.645270,3500,smile,59.0,213.5,
2026-06-12T16:48:11.043661,3512,smile,61.0,215.5,
2026-06-12T16:48:34.559633,4212,move_right,87.5,190.0,dx=26.5px
2026-06-12T16:48:34.560256,4212,move_up,87.5,190.0,dy=-25.5px
2026-06-12T16:48:35.356443,4236,move_right,138.0,206.5,dx=21.5px
2026-06-12T16:48:36.027896,4256,move_right,187.0,209.0,dx=20.5px
2026-06-12T16:48:36.827105,4280,move_left,191.5,210.5,dx=-32.0px
2026-06-12T16:48:37.099116,4288,move_left,153.0,206.0,dx=-33.0px
2026-06-12T16:48:37.502738,4300,move_left,104.5,196.0,dx=-27.5px
2026-06-12T16:49:00.843498,4996,smile,325.5,128.5,
2026-06-12T16:49:00.843890,4996,move_right,325.5,128.5,dx=246.0px
2026-06-12T16:49:00.844402,4996,move_up,325.5,128.5,dy=-58.5px
2026-06-12T16:49:01.243729,5008,smile,296.0,136.5,
2026-06-12T16:49:03.802718,5076,move_left,233.0,154.5,dx=-33.0px
2026-06-12T16:49:04.444748,5084,move_left,125.0,156.0,dx=-41.5px
2026-06-12T16:49:06.051086,5116,smile,87.5,137.5,
2026-06-12T16:49:06.324855,5120,blink,138.5,125.5,
2026-06-12T16:49:06.325595,5120,move_right,138.5,125.5,dx=51.0px
2026-06-12T16:49:10.633209,5232,move_right,254.0,135.5,dx=115.5px
2026-06-12T16:49:11.826635,5268,move_left,275.5,137.0,dx=-48.0px
2026-06-12T16:49:12.096614,5276,move_left,250.0,134.5,dx=-41.0px
2026-06-12T16:49:12.353572,5284,move_left,211.5,129.0,dx=-42.0px
2026-06-12T16:49:12.498883,5288,blink,209.5,131.5,
2026-06-12T16:49:12.773275,5296,move_left,173.0,126.5,dx=-22.5px
