timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T15:49:37.301088,116,move_left,245.5,188.0,dx=-33.0px
2026-06-12T15:49:37.558285,124,move_left,192.0,184.5,dx=-22.5px
2026-06-12T15:49:44.742787,336,move_left,178.0,143.0,dx=-44.0px
2026-06-12T15:49:45.012331,344,smile,96.0,137.0,
2026-06-12T15:49:45.012751,344,move_left,96.0,137.0,dx=-28.0px
2026-06-12T15:49:45.412734,356,smile,69.0,129.5,
2026-06-12T15:50:08.331656,1036,smile,103.0,128.5,
2026-06-12T15:50:08.332038,1036,move_right,103.0,128.5,dx=34.0px
2026-06-12T15:50:08.596754,1044,move_right,142.5,126.5,dx=29.5px
2026-06-12T15:50:08.727072,1048,smile,157.5,125.5,
2026-06-12T15:50:09.125158,1060,smile,184.0,128.5,
2026-06-12T15:50:09.526704,1072,smile,189.0,124.5,
2026-06-12T15:50:09.941057,1084,smile,204.0,131.0,
2026-06-12T15:50:10.341498,1096,smile,218.0,137.0,
2026-06-12T15:50:10.740356,1108,smile,231.5,117.0,
2026-06-12T15:50:11.141779,1120,smile,216.0,95.0,
2026-06-12T15:50:11.541407,1132,smile,251.5,93.0,
2026-06-12T15:50:11.941533,1144,smile,260.5,103.0,
2026-06-12T15:50:12.085182,1148,move_left,227.0,103.0,dx=-33.5px
2026-06-12T15:50:12.357339,1156,smile,115.0,105.0,
2026-06-12T15:50:12.357747,1156,move_left,115.0,105.0,dx=-46.5px
2026-06-12T15:50:12.756630,1168,smile,81.0,112.0,
2026-06-12T15:50:18.879555,1348,smile,96.0,109.5,
2026-06-12T15:50:19.603669,1360,smile,98.0,114.5,
2026-06-12T15:50:20.370767,1372,smile,87.5,112.5,
2026-06-12T15:50:21.120315,1384,smile,88.0,117.5,
2026-06-12T15:50:22.024613,1396,smile,95.5,131.0,
2026-06-12T15:50:22.692034,1408,smile,92.5,133.5,
2026-06-12T15:50:23.331395,1420,smile,89.5,131.5,
2026-06-12T15:50:23.800738,1428,move_right,117.5,144.5,dx=27.0px
2026-06-12T15:50:24.026903,1432,smile,119.0,148.5,
2026-06-12T15:50:24.329221,1436,blink,110.0,143.0,
2026-06-12T15:50:24.615679,1440,move_left,88.0,140.0,dx=-22.0px
2026-06-12T15:50:24.833353,1444,smile,72.0,147.5,
2026-06-12T15:50:25.509791,1456,smile,60.5,154.0,
2026-06-12T15:50:30.196278,1584,smile,505.0,168.5,
2026-06-12T15:50:30.197404,1584,move_right,505.0,168.5,dx=437.5px
2026-06-12T15:50:37.252402,1776,smile,546.0,165.5,
2026-06-12T15:50:37.253043,1776,move_right,546.0,165.5,dx=45.0px
2026-06-12T15:50:37.900963,1788,smile,545.5,166.0,
2026-06-12T15:50:38.662544,1800,smile,546.0,165.5,
2026-06-12T15:50:39.324712,1812,smile,546.0,165.5,
2026-06-12T15:50:39.952798,1824,smile,546.0,165.5,
