timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T13:09:24.991692,232,move_right,429.0,236.5,dx=59.5px
2026-06-12T13:09:25.258452,240,move_left,475.0,235.0,dx=-20.5px
2026-06-12T13:09:26.045870,264,move_right,512.5,209.5,dx=24.0px
2026-06-12T13:09:26.573903,280,move_right,534.0,209.0,dx=21.0px
2026-06-12T13:09:30.334034,392,move_left,273.0,233.0,dx=-271.5px
2026-06-12T13:09:30.334482,392,move_down,273.0,233.0,dy=30.0px
2026-06-12T13:09:30.477182,396,move_right,310.5,224.5,dx=37.5px
2026-06-12T13:09:30.909926,408,move_left,292.0,217.5,dx=-89.5px
2026-06-12T13:09:31.032249,412,move_right,313.5,221.0,dx=21.5px
2026-06-12T13:09:31.303974,420,move_right,438.5,208.5,dx=90.0px
2026-06-12T13:09:31.706263,432,move_left,425.5,215.5,dx=-31.5px
2026-06-12T13:09:31.973597,440,move_left,336.5,223.0,dx=-27.0px
2026-06-12T13:09:32.244836,448,blink,425.0,222.0,
2026-06-12T13:09:32.245236,448,move_right,425.0,222.0,dx=69.0px
2026-06-12T13:09:32.501566,456,move_right,498.0,219.5,dx=83.5px
2026-06-12T13:09:32.645686,460,move_left,450.0,217.5,dx=-48.0px
2026-06-12T13:09:33.444305,484,move_left,391.0,222.0,dx=-42.0px
2026-06-12T13:09:33.718098,492,move_right,420.5,219.0,dx=37.0px
2026-06-12T13:09:33.989366,500,move_right,513.5,214.0,dx=31.5px
2026-06-12T13:09:35.189110,536,move_left,525.5,197.0,dx=-28.5px
2026-06-12T13:09:38.148539,624,smile,549.0,182.5,
2026-06-12T13:09:38.516368,636,smile,554.0,183.0,
2026-06-12T13:09:39.723649,672,move_left,490.0,204.5,dx=-23.0px
2026-06-12T13:09:39.996588,680,move_left,422.0,198.0,dx=-33.0px
2026-06-12T13:09:40.267770,688,move_left,369.5,195.0,dx=-30.5px
2026-06-12T13:09:40.540395,696,move_left,315.0,191.5,dx=-26.5px
2026-06-12T13:09:40.800445,704,move_left,237.5,186.0,dx=-32.5px
2026-06-12T13:09:41.529558,724,move_left,135.0,170.5,dx=-36.5px
2026-06-12T13:09:58.045079,1216,move_right,302.0,228.0,dx=215.0px
2026-06-12T13:09:58.045621,1216,move_down,302.0,228.0,dy=68.0px
2026-06-12T13:09:58.319431,1224,move_left,211.0,263.0,dx=-79.0px
2026-06-12T13:09:58.319860,1224,move_down,211.0,263.0,dy=21.0px
2026-06-12T13:09:58.572892,1232,move_left,168.0,262.5,dx=-32.5px
2026-06-12T13:09:59.116119,1248,move_right,184.5,269.5,dx=35.0px
2026-06-12T13:09:59.515989,1260,move_right,288.5,258.5,dx=77.5px
2026-06-12T13:09:59.917167,1272,move_left,220.5,250.5,dx=-46.5px
2026-06-12T13:10:00.193531,1280,move_left,153.0,244.5,dx=-41.0px
2026-06-12T13:10:01.403604,1316,move_right,112.5,235.0,dx=22.0px
2026-06-12T13:10:01.659776,1324,move_right,156.5,239.0,dx=23.5px
2026-06-12T13:10:01.933095,1332,move_left,118.5,236.0,dx=-31.5px
2026-06-12T13:10:05.419772,1436,blink,130.5,234.5,
2026-06-12T13:10:05.563545,1440,move_right,160.5,232.5,dx=30.0px
2026-06-12T13:10:06.491458,1468,move_left,122.0,217.0,dx=-28.0px
2026-06-12T13:10:06.764044,1476,move_left,68.5,197.0,dx=-36.5px
2026-06-12T13:10:07.860750,1508,move_right,102.5,193.0,dx=40.5px
2026-06-12T13:10:08.132751,1516,move_right,166.5,204.5,dx=40.5px
2026-06-12T13:10:08.404359,1524,move_right,226.0,209.0,dx=29.5px
2026-06-12T13:10:08.804711,1536,move_right,312.5,226.5,dx=31.5px
2026-06-12T13:10:09.334164,1552,move_right,397.0,226.5,dx=30.5px
2026-06-12T13:10:09.607236,1560,move_right,459.0,219.0,dx=30.5px
2026-06-12T13:10:09.878145,1568,move_right,535.5,201.5,dx=27.5px
2026-06-12T13:10:13.637399,1680,move_left,400.0,119.0,dx=-146.5px
2026-06-12T13:10:13.637994,1680,move_up,400.0,119.0,dy=-73.0px
2026-06-12T13:10:13.770657,1684,move_down,380.5,144.0,dy=25.0px
2026-06-12T13:10:13.893322,1688,move_left,241.0,151.5,dx=-139.5px
2026-06-12T13:10:14.038038,1692,move_down,234.5,178.5,dy=27.0px
2026-06-12T13:10:14.166732,1696,move_right,278.5,135.5,dx=44.0px
2026-06-12T13:10:14.167272,1696,move_up,278.5,135.5,dy=-43.0px
2026-06-12T13:10:14.708775,1712,move_right,333.0,111.5,dx=54.0px
2026-06-12T13:10:14.709363,1712,move_up,333.0,111.5,dy=-25.0px
