timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-11T17:11:13.179065,296,blink,325.5,286.5,
2026-06-11T17:11:13.360869,298,move_right,347.5,275.5,dx=22.0px
2026-06-11T17:11:18.246562,352,move_up,349.0,242.5,dy=-20.5px
2026-06-11T17:11:22.252535,394,move_down,318.5,252.0,dy=35.0px
2026-06-11T17:11:22.966274,424,move_right,451.0,256.5,dx=132.5px
2026-06-11T17:11:23.214978,426,move_left,374.0,239.5,dx=-77.0px
2026-06-11T17:11:25.640010,448,move_left,299.0,240.0,dx=-36.5px
