timestamp,frame_number,speaker_id,confidence,distance,system_state,tracking_command,motor_command,servo_angle,servo_target,face_center_x,face_center_y,frame_width,mqtt_connected,details
2026-06-12T18:03:53.949+02:00,1,loic,0.0000,1.0000,TRACKING,OUT_OF_FRAME,STOP,56,,,,640,True,visible_faces=0
2026-06-12T18:03:55.949+02:00,49,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,False,visible_faces=1
2026-06-12T18:03:56.110+02:00,50,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,False,visible_faces=1
2026-06-12T18:03:56.114+02:00,51,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,False,visible_faces=1
2026-06-12T18:03:56.146+02:00,52,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,False,visible_faces=1
2026-06-12T18:03:56.220+02:00,53,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,False,visible_faces=1
2026-06-12T18:03:56.247+02:00,54,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,False,visible_faces=1
2026-06-12T18:03:56.252+02:00,55,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,False,visible_faces=1
2026-06-12T18:03:56.377+02:00,56,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,False,visible_faces=1
2026-06-12T18:03:56.381+02:00,57,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,False,visible_faces=1
2026-06-12T18:03:56.417+02:00,58,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,False,visible_faces=1
2026-06-12T18:03:56.513+02:00,59,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,False,visible_faces=1
2026-06-12T18:03:56.547+02:00,60,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,False,visible_faces=1
2026-06-12T18:03:56.551+02:00,61,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,68,,,640,True,visible_faces=1
2026-06-12T18:03:56.716+02:00,62,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:56.720+02:00,63,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:56.764+02:00,64,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:56.856+02:00,65,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,68,,,640,True,visible_faces=1
2026-06-12T18:03:56.881+02:00,66,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:56.893+02:00,67,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.007+02:00,68,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.010+02:00,69,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.044+02:00,70,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.152+02:00,71,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.177+02:00,72,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,68,,,640,True,visible_faces=1
2026-06-12T18:03:57.180+02:00,73,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.284+02:00,74,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.289+02:00,75,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.313+02:00,76,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.392+02:00,77,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.418+02:00,78,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.424+02:00,79,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.534+02:00,80,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,68,,,640,True,visible_faces=1
2026-06-12T18:03:57.538+02:00,81,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.585+02:00,82,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.675+02:00,83,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.717+02:00,84,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.728+02:00,85,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.810+02:00,86,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.813+02:00,87,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.846+02:00,88,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,68,,,640,True,visible_faces=1
2026-06-12T18:03:57.895+02:00,89,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.912+02:00,90,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,48,,,,640,True,visible_faces=1
2026-06-12T18:03:57.932+02:00,91,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,90,,,,640,True,visible_faces=1
2026-06-12T18:03:58.000+02:00,92,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,90,,,,640,True,visible_faces=1
2026-06-12T18:03:58.003+02:00,93,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,90,,,,640,True,visible_faces=1
2026-06-12T18:03:58.038+02:00,94,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,90,,,,640,True,visible_faces=1
2026-06-12T18:03:58.086+02:00,95,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,90,,,,640,True,visible_faces=1
2026-06-12T18:03:58.118+02:00,96,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,90,,,,640,True,visible_faces=1
2026-06-12T18:03:58.140+02:00,97,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,90,,,,640,True,visible_faces=1
2026-06-12T18:03:58.208+02:00,98,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,90,,,,640,False,visible_faces=1
2026-06-12T18:03:58.210+02:00,99,loic,0.0000,1.0000,SEARCHING,SCAN,SCAN,90,,,,640,False,visible_faces=1
