timestamp,frame_number,activity_type,face_center_x,face_center_y,details
2026-06-12T14:05:31.818666,112,move_left,356.5,239.0,dx=-31.5px
2026-06-12T14:05:32.092479,120,move_left,326.0,245.5,dx=-44.0px
2026-06-12T14:05:32.621467,136,move_left,261.5,247.0,dx=-38.5px
2026-06-12T14:05:37.579032,284,move_right,308.5,239.5,dx=35.5px
2026-06-12T14:05:37.722212,288,move_left,272.5,239.0,dx=-36.0px
2026-06-12T14:05:38.122969,300,move_left,210.0,235.5,dx=-26.0px
2026-06-12T14:05:38.394959,308,move_left,155.5,229.0,dx=-31.0px
2026-06-12T14:05:41.738155,408,smile,82.0,211.5,
2026-06-12T14:05:42.154806,420,smile,84.0,213.5,
2026-06-12T14:05:42.553885,432,smile,85.5,209.5,
2026-06-12T14:05:42.953906,444,smile,84.0,214.5,
2026-06-12T14:05:43.355027,456,smile,84.5,214.0,
2026-06-12T14:05:49.633316,644,smile,72.5,220.0,
2026-06-12T14:06:02.538904,1028,smile,82.0,217.5,
2026-06-12T14:06:02.938350,1040,smile,73.0,221.5,
2026-06-12T14:06:03.586253,1060,smile,70.0,227.5,
